
SetupTitle, TFT Id-Vg-1
PrimitiveTest, I/V Sweep
DataValue, 1.3, 1, 2.3000000000000003E-13, 3.6664E-07, 4.168E-07
DataValue, 1.35, 1, 1.08E-12, 3.878E-07, 4.4279999999999933E-07
DataValue, 1.4000000000000001, 1, 1.65E-12, 4.1092E-07, 4.4280000000000029E-07
DataValue, 1.45, 1, -1.7E-13, 4.3208E-07, 4.26600000000001E-07
DataValue, 1.5, 1, -5.8000000000000005E-13, 4.5358E-07, 4.3479999999999979E-07
DataValue, 1.55, 1, 3.2000000000000005E-13, 4.7556E-07, 4.3979999999999911E-07
DataValue, 1.6, 1, 4.3000000000000004E-13, 4.9756E-07, 4.467999999999991E-07
DataValue, 1.6500000000000001, 1, 9.6000000000000015E-13, 5.2024E-07, 4.4220000000000119E-07
DataValue, 1.7, 1, 4.3000000000000004E-13, 5.4178E-07, 4.5680000000000081E-07
DataValue, 1.75, 1, -1.04E-12, 5.6592E-07, 4.6459999999999912E-07
DataValue, 1.8, 1, 7.7000000000000005E-13, 5.8824E-07, 4.3180000000000009E-07
DataValue, 1.85, 1, 1.5200000000000002E-12, 6.091E-07, 4.3899999999999979E-07
DataValue, 1.9000000000000001, 1, 1.1600000000000001E-12, 6.3214E-07, 4.595999999999998E-07
DataValue, 1.95, 1, 3.2000000000000005E-13, 6.5505999999999994E-07, 4.7700000000000047E-07
DataValue, 2, 1, -1.7E-13, 6.7984E-07, 4.25200000000001E-07
DataValue, 2.05, 1, 7.5E-13, 6.9758E-07, 4.1359999999999957E-07
DataValue, 2.1, 1, 1E-13, 7.212E-07, 4.3000000000000017E-07
DataValue, 2.15, 1, 8.4000000000000006E-13, 7.4058E-07, 3.8399999999999994E-07
DataValue, 2.2, 1, -3.3E-13, 7.596E-07, 4.1679999999999897E-07
DataValue, 2.25, 1, -7.100000000000001E-13, 7.8226E-07, 3.8979999999999906E-07
DataValue, 2.3000000000000003, 1, 1.14E-12, 7.9857999999999994E-07, 5.1320000000000023E-07
DataValue, 2.35, 1, 1.02E-12, 8.3358E-07, 5.6940000000000286E-07
DataValue, 2.4, 1, 1.12E-12, 8.5552E-07, 4.0039999999999943E-07
DataValue, 2.45, 1, 7.2000000000000006E-13, 8.7362E-07, 3.8839999999999959E-07
DataValue, 2.5, 1, -5E-14, 8.9436E-07, 4.79399999999999E-07
DataValue, 2.5500000000000003, 1, 3.2000000000000005E-13, 9.2156E-07, 4.94399999999999E-07
DataValue, 2.6, 1, 8.4000000000000006E-13, 9.438E-07, 4.3820000000000185E-07
DataValue, 2.65, 1, 1.8400000000000002E-12, 9.6538E-07, 3.8520000000000025E-07
DataValue, 2.7, 1, 6.5000000000000006E-13, 9.8232E-07, 3.6059999999999882E-07
DataValue, 2.75, 1, 6.0000000000000009E-14, 1.0014399999999999E-06, 4.2679999999999866E-07
DataValue, 2.8000000000000003, 1, 6.2000000000000008E-13, 1.025E-06, 4.9600000000000084E-07
DataValue, 2.85, 1, 1.85E-12, 1.05104E-06, 4.5760000000000172E-07
DataValue, 2.9, 1, 4.1E-13, 1.07076E-06, 3.6219999999999852E-07
DataValue, 2.95, 1, -6.5000000000000006E-13, 1.08726E-06, 3.872000000000004E-07
DataValue, 3, 1, -6.0000000000000007E-13, 1.10948E-06, 4.5459999999999943E-07
DataValue, 3.0500000000000003, 1, 6.9000000000000009E-13, 1.1327199999999999E-06, 4.2320000000000093E-07
DataValue, 3.1, 1, 2.09E-12, 1.1518000000000001E-06, 4.7080000000000403E-07
DataValue, 3.15, 1, 1.6600000000000002E-12, 1.1798000000000001E-06, 4.6599999999999859E-07
DataValue, 3.2, 1, 1.3400000000000002E-12, 1.1984E-06, 4.1299999999999889E-07
DataValue, 3.25, 1, 1.2000000000000002E-13, 1.2211E-06, 4.4200000000000107E-07
DataValue, 3.3000000000000003, 1, -2.7E-13, 1.2426000000000002E-06, 3.9199999999999943E-07
DataValue, 3.35, 1, -1.6000000000000003E-13, 1.2603E-06, 3.4599999999999968E-07
DataValue, 3.4, 1, 1.08E-12, 1.2772E-06, 4.2699999999999995E-07
DataValue, 3.45, 1, 9.6000000000000015E-13, 1.303E-06, 4.3100000000000025E-07
DataValue, 3.5, 1, 1.2400000000000002E-12, 1.3203E-06, 4.0900000000000071E-07
DataValue, 3.5500000000000003, 1, 0, 1.3439000000000002E-06, 3.6299999999999943E-07
DataValue, 3.6, 1, -1.12E-12, 1.3566E-06, 3.4300000000000158E-07
DataValue, 3.65, 1, 1.6100000000000002E-12, 1.3782000000000002E-06, 3.3999999999999982E-07
DataValue, 3.7, 1, 1.36E-12, 1.3906E-06, 3.3299999999999929E-07
DataValue, 3.75, 1, 1.2000000000000001E-12, 1.4115000000000002E-06, 3.1900000000000041E-07
DataValue, 3.8000000000000003, 1, -2.5E-13, 1.4225000000000001E-06, 4.0400000000000034E-07
DataValue, 3.85, 1, -5E-14, 1.4519000000000002E-06, 4.29000000000002E-07
DataValue, 3.9, 1, -5.6E-13, 1.4654000000000002E-06, 3.8199999999999874E-07
DataValue, 3.95, 1, 7.9000000000000007E-13, 1.4901000000000001E-06, 4.7599999999999934E-07
DataValue, 4, 1, 2.2700000000000002E-12, 1.5130000000000002E-06, 2.5000000000000062E-07
DataValue, 4.05, 1, 3.7000000000000004E-13, 1.5151000000000001E-06, 4.6000000000000232E-07
DataValue, 4.1, 1, 1.22E-12, 1.5590000000000002E-06, 4.1199999999999914E-07
DataValue, 4.15, 1, -1.2000000000000001E-12, 1.5563000000000002E-06, 1.879999999999983E-07
DataValue, 4.2, 1, 1.45E-12, 1.5778000000000002E-06, 3.5700000000000056E-07
DataValue, 4.25, 1, 2.26E-12, 1.5920000000000002E-06, 4.190000000000012E-07
DataValue, 4.3, 1, 2.54E-12, 1.6197000000000001E-06, 5.9999999999999743E-07
DataValue, 4.3500000000000005, 1, 2.0000000000000003E-14, 1.6520000000000002E-06, 5.039999999999971E-07
DataValue, 4.4, 1, 3.0000000000000003E-13, 1.6701000000000001E-06, 3.8100000000000035E-07
DataValue, 4.45, 1, -5.8000000000000005E-13, 1.6901000000000001E-06, 3.9300000000000126E-07
DataValue, 4.5, 1, 9.2000000000000012E-13, 1.7094E-06, 3.2500000000000229E-07
DataValue, 4.55, 1, 8.2E-13, 1.7226000000000002E-06, 4.4599999999999936E-07
DataValue, 4.6000000000000005, 1, 3.7000000000000004E-13, 1.7540000000000003E-06, 2.8099999999999845E-07
DataValue, 4.65, 1, -7.2000000000000006E-13, 1.7507000000000002E-06, 1.8799999999999996E-07
DataValue, 4.7, 1, 2.0000000000000003E-14, 1.7728000000000002E-06, 4.5700000000000209E-07
DataValue, 4.75, 1, 5.6E-13, 1.7964000000000003E-06, 3.3000000000000055E-07
DataValue, 4.8, 1, 1.6100000000000002E-12, 1.8058000000000001E-06, 1.6999999999999705E-07
DataValue, 4.8500000000000005, 1, 1.98E-12, 1.8134E-06, 4.7599999999999722E-07
DataValue, 4.9, 1, 5.3000000000000006E-13, 1.8534000000000001E-06, 4.3100000000000215E-07
DataValue, 4.95, 1, 4.8000000000000008E-13, 1.8565000000000001E-06, 1.4200000000000058E-07
DataValue, 5, 1, 3.2000000000000005E-13, 1.8676000000000001E-06, 3.1600000000000156E-07
DataValue, 5.05, 1, 1.6200000000000002E-12, 1.8881000000000002E-06, 5.2799999999999869E-07
DataValue, 5.1000000000000005, 1, 1.5300000000000001E-12, 1.9204000000000003E-06, 4.0499999999999649E-07
DataValue, 5.15, 1, 7.9000000000000007E-13, 1.9286E-06, 3.380000000000012E-07
DataValue, 5.2, 1, 1.1100000000000001E-12, 1.9542000000000003E-06, 3.8500000000000277E-07
DataValue, 5.25, 1, -4.7E-13, 1.9671E-06, 2.55000000000001E-07
DataValue, 5.3, 1, 4.7E-13, 1.9797000000000003E-06, 2.2500000000000089E-07
DataValue, 5.3500000000000005, 1, 9.4E-13, 1.9896000000000004E-06, 3.4899999999999684E-07
DataValue, 5.4, 1, 1.96E-12, 2.0146E-06, 3.8699999999999869E-07
DataValue, 5.45, 1, 8.8000000000000009E-13, 2.0283E-06, 3.6700000000000137E-07
DataValue, 5.5, 1, -3.6000000000000003E-13, 2.0513E-06, 4.2800000000000404E-07
DataValue, 5.55, 1, -7.2000000000000006E-13, 2.0711000000000004E-06, 6.4499999999999637E-07
DataValue, 5.6000000000000005, 1, 1.6300000000000001E-12, 2.1158E-06, 5.4099999999999755E-07
DataValue, 5.65, 1, 1.65E-12, 2.1252000000000004E-06, 4.3000000000000419E-07
DataValue, 5.7, 1, 3.0000000000000003E-13, 2.1588000000000004E-06, 4.2899999999999777E-07
DataValue, 5.75, 1, 6.3E-13, 2.1681E-06, -8.3000000000000174E-08
DataValue, 5.8, 1, -2.5E-13, 2.1505000000000004E-06, 1.0100000000000069E-07
DataValue, 5.8500000000000005, 1, -5.8000000000000005E-13, 2.1782E-06, 3.1999999999999694E-07
DataValue, 5.9, 1, 6.2000000000000008E-13, 2.1825000000000003E-06, 3.2900000000000259E-07
DataValue, 5.95, 1, 2.5300000000000003E-12, 2.2111000000000003E-06, 6.7700000000000036E-07
DataValue, 6, 1, 1.74E-12, 2.2502E-06, 4.330000000000023E-07
DataValue, 6.05, 1, 1.6200000000000002E-12, 2.2544000000000004E-06, -1.22999999999998E-07
DataValue, 6.1000000000000005, 1, -6.0000000000000009E-14, 2.2379E-06, 1.4299999999999939E-07
DataValue, 6.15, 1, 1.1000000000000001E-13, 2.2687000000000004E-06, 4.8900000000000243E-07
DataValue, 6.2, 1, 2.46E-12, 2.2868000000000003E-06, 4.7700000000000153E-07
DataValue, 6.25, 1, 1.1900000000000002E-12, 2.3164000000000004E-06, 3.8500000000000277E-07
DataValue, 6.3, 1, 6.5000000000000006E-13, 2.3253000000000004E-06, 7.7999999999996979E-08
DataValue, 6.3500000000000005, 1, 4.1E-13, 2.3242E-06, 1.9099999999999852E-07
DataValue, 6.4, 1, 1.8000000000000002E-13, 2.3444000000000004E-06, 5.5000000000002213E-08
DataValue, 6.45, 1, -5.8000000000000005E-13, 2.3297000000000003E-06, 9.5999999999999086E-08
DataValue, 6.5, 1, -6.1E-13, 2.3540000000000002E-06, 3.6999999999999948E-07
DataValue, 6.55, 1, 2.18E-12, 2.3667E-06, 2.7399999999999793E-07
DataValue, 6.6000000000000005, 1, -9.2000000000000012E-13, 2.3814E-06, 4.1699999999999734E-07
DataValue, 6.65, 1, -2.2000000000000002E-13, 2.4084E-06, 5.4000000000000436E-07
DataValue, 6.7, 1, 3.2000000000000005E-13, 2.4354000000000004E-06, 6.9400000000000375E-07
DataValue, 6.75, 1, 9.9E-13, 2.4778000000000002E-06, 5.7300000000000059E-07
DataValue, 6.8, 1, 2.52E-12, 2.4927000000000003E-06, 2.239999999999987E-07
DataValue, 6.8500000000000005, 1, -4.2000000000000003E-13, 2.5002000000000002E-06, 1.2000000000000837E-08
DataValue, 6.9, 1, 6.5000000000000006E-13, 2.4939000000000004E-06, 1.9800000000000289E-07
DataValue, 6.95, 1, 1.32E-12, 2.5200000000000004E-06, 1.8799999999999785E-07
DataValue, 7, 1, 9.4E-13, 2.5127E-06, 1.7999999999999722E-07
DataValue, 7.05, 1, 8.7E-13, 2.538E-06, 1.2200000000000003E-07
DataValue, 7.1000000000000005, 1, 6.5000000000000006E-13, 2.5249E-06, 3.0000000000023268E-09
DataValue, 7.15, 1, -1.4700000000000002E-12, 2.5383000000000003E-06, 3.2500000000000229E-07
DataValue, 7.2, 1, 1.22E-12, 2.5574000000000003E-06, 7.0600000000000052E-07
DataValue, 7.25, 1, -4.6000000000000006E-13, 2.6089E-06, 6.3500000000000123E-07
DataValue, 7.3, 1, 1.3500000000000001E-12, 2.6209E-06, 2.6600000000000161E-07
DataValue, 7.3500000000000005, 1, 1.0500000000000002E-12, 2.6355000000000004E-06, 4.7999999999999964E-07
DataValue, 7.4, 1, 2.4000000000000004E-13, 2.6689000000000004E-06, 4.0000000000003146E-09
DataValue, 7.45, 1, -1.3500000000000001E-12, 2.6359000000000005E-06, 3.0700000000000088E-07
DataValue, 7.5, 1, 1.9400000000000002E-12, 2.6996000000000004E-06, 6.0400000000000091E-07
DataValue, 7.55, 1, 1.8400000000000002E-12, 2.6963000000000003E-06, 3.4899999999999684E-07
DataValue, 7.6000000000000005, 1, 1.8700000000000003E-12, 2.7345000000000002E-06, 6.23999999999997E-07
DataValue, 7.65, 1, 6.9000000000000009E-13, 2.7587000000000004E-06, 3.2300000000000214E-07
DataValue, 7.7, 1, 3.4E-13, 2.7668000000000003E-06, 2.82000000000001E-07
DataValue, 7.75, 1, -6.7000000000000007E-13, 2.7869000000000004E-06, 4.2100000000000135E-07
DataValue, 7.8, 1, 1.27E-12, 2.8089000000000003E-06, 1.4399999999999735E-07
DataValue, 7.8500000000000005, 1, 4.5000000000000005E-13, 2.8013E-06, 4.6799999999999879E-07
DataValue, 7.9, 1, 1.04E-12, 2.8557000000000005E-06, 6.3400000000000327E-07
DataValue, 7.95, 1, 5.8000000000000005E-13, 2.8647000000000003E-06, 2.3199999999999708E-07
DataValue, 8, 1, 5.5000000000000008E-13, 2.8789E-06, 6.7299999999999826E-07
DataValue, 8.05, 1, -1.7E-13, 2.9320000000000005E-06, 5.3800000000000421E-07
DataValue, 8.1, 1, -7.5E-13, 2.9327000000000003E-06, 2.1600000000000006E-07
DataValue, 8.15, 1, 2.11E-12, 2.9536000000000004E-06, 7.4600000000000364E-07
DataValue, 8.2, 1, 1.5400000000000001E-12, 3.0073000000000004E-06, 8.3400000000000209E-07
DataValue, 8.25, 1, 9.4E-13, 3.0370000000000003E-06, 5.2699999999999184E-07
DataValue, 8.3, 1, -8.8000000000000009E-13, 3.0600000000000003E-06, 1.0399999999999971E-07
DataValue, 8.35, 1, 1.3900000000000001E-12, 3.0474000000000002E-06, -1.7699999999999911E-07
DataValue, 8.4, 1, 1.83E-12, 3.0423000000000005E-06, 4.4300000000000311E-07
DataValue, 8.45, 1, 1.5200000000000002E-12, 3.0917000000000004E-06, -4.5000000000001422E-08
DataValue, 8.5, 1, 3.3E-13, 3.0378000000000004E-06, -4.6699999999999247E-07
DataValue, 8.55, 1, 8.300000000000001E-13, 3.0450000000000005E-06, -4.9000000000001736E-08
DataValue, 8.6, 1, 3.4E-13, 3.0329000000000002E-06, 4.099999999999984E-07
DataValue, 8.65, 1, 1.6E-12, 3.086E-06, 4.9699999999999425E-07
DataValue, 8.7000000000000011, 1, 8E-13, 3.0826000000000004E-06, 2.0900000000000162E-07
DataValue, 8.75, 1, 7.6000000000000009E-13, 3.1069000000000003E-06, 1.4900000000000114E-07
DataValue, 8.8, 1, -7E-14, 3.0975000000000004E-06, 1.0900000000000222E-07
DataValue, 8.85, 1, 9.7000000000000011E-13, 3.1178000000000005E-06, 3.0300000000000053E-07
DataValue, 8.9, 1, -3.0000000000000005E-14, 3.1278000000000004E-06, 1.4899999999999849E-07
DataValue, 8.9500000000000011, 1, 1.51E-12, 3.1327000000000005E-06, 4.1999999999999072E-08
DataValue, 9, 1, 8.1000000000000008E-13, 3.1320000000000003E-06, 4.8299999999999775E-07
DataValue, 9.05, 1, 5.4E-13, 3.181E-06, 1.2070000000000039E-06
DataValue, 9.1, 1, 1.4E-12, 3.2527000000000002E-06, 1.2460000000000049E-06
DataValue, 9.15, 1, 1.0500000000000002E-12, 3.3056E-06, 1.0999999999999823E-07
DataValue, 9.2000000000000011, 1, 1.4800000000000002E-12, 3.2637E-06, -4.7799999999999949E-07
DataValue, 9.25, 1, 0, 3.2578000000000004E-06, 7.899999999999986E-08
DataValue, 9.3, 1, 1.4400000000000001E-12, 3.2716E-06, 5.7700000000000089E-07
DataValue, 9.35, 1, 3.6000000000000003E-13, 3.3155000000000003E-06, 1.9000000000003611E-08
DataValue, 9.4, 1, -2.1000000000000001E-13, 3.2735000000000005E-06, -5.2699999999999184E-07
DataValue, 9.4500000000000011, 1, -1.73E-12, 3.2628000000000003E-06, 3.7999999999998752E-08
DataValue, 9.5, 1, 8.8000000000000009E-13, 3.2773000000000004E-06, 5.1900000000000056E-07
DataValue, 9.55, 1, -5.3000000000000006E-13, 3.3147000000000002E-06, 8.2800000000000164E-07
DataValue, 9.6, 1, 2.8300000000000003E-12, 3.3601000000000002E-06, 4.7900000000000168E-07
DataValue, 9.65, 1, -1.17E-12, 3.3626000000000002E-06, -4.699999999999651E-08
DataValue, 9.7000000000000011, 1, -5.1E-13, 3.3554000000000005E-06, 6.1000000000002677E-08
DataValue, 9.75, 1, -2.9000000000000003E-13, 3.3687000000000005E-06, 3.2600000000000025E-07
DataValue, 9.8, 1, 2.0000000000000003E-14, 3.3880000000000004E-06, 3.1300000000000133E-07
DataValue, 9.85, 1, 1.21E-12, 3.4000000000000005E-06, 2.7999999999997968E-08
DataValue, 9.9, 1, 1E-13, 3.3908000000000002E-06, 2.2699999999999477E-07
DataValue, 9.9500000000000011, 1, -1.1000000000000002E-12, 3.4227000000000003E-06, -1.1099999999999815E-07
DataValue, 10, 1, -9.3E-13, 3.3797000000000004E-06, -8.6000000000001517E-07
DataValue, -5, 3, -8.4000000000000006E-13, 2.586E-13, -1.1040000000000036E-12
DataValue, -4.95, 3, -7.6000000000000009E-13, 2.034E-13, -6.60000000000002E-13
DataValue, -4.9, 3, -6.8E-13, 1.926E-13, -7.8000000000000273E-13
DataValue, -4.8500000000000005, 3, -1.7E-13, 1.254E-13, -1.2899999999999931E-12
DataValue, -4.8, 3, 9.0000000000000008E-14, 6.36E-14, -5.4599999999999707E-13
DataValue, -4.75, 3, -3.4E-13, 7.08E-14, -1.1400000000000042E-13
DataValue, -4.7, 3, -3.9000000000000005E-13, 5.22E-14, -4.1600000000000151E-13
DataValue, -4.65, 3, 3.8000000000000005E-13, 2.92E-14, -3.3000000000000117E-13
DataValue, -4.6000000000000005, 3, -3.8000000000000005E-13, 1.92E-14, -3.999999999999949E-15
DataValue, -4.55, 3, -6.1E-13, 2.88E-14, 4.4999999999999758E-13
DataValue, -4.5, 3, 8.4000000000000006E-13, 6.42E-14, 4.6800000000000164E-13
DataValue, -4.45, 3, 1.2500000000000001E-12, 7.56E-14, -3.4400000000000121E-13
DataValue, -4.4, 3, 1.1500000000000002E-12, 2.9799999999999997E-14, -1.4920000000000054E-12
DataValue, -4.3500000000000005, 3, -1.3E-13, -7.36E-14, -1.2979999999999933E-12
DataValue, -4.3, 3, 3.8000000000000005E-13, -1E-13, 7.29999999999996E-13
DataValue, -4.25, 3, -2.7E-13, -6E-16, 7.3400000000000273E-13
DataValue, -4.2, 3, 1.1000000000000002E-12, -2.6599999999999998E-14, -1.3540000000000049E-12
DataValue, -4.15, 3, -1.2000000000000002E-13, -1.36E-13, -8.6199999999999542E-13
DataValue, -4.1, 3, -9.0000000000000008E-14, -1.128E-13, 4.4199999999999766E-13
DataValue, -4.05, 3, -5.3000000000000006E-13, -9.18E-14, 7.3200000000000264E-13
DataValue, -4, 3, -2.4000000000000004E-13, -3.9599999999999997E-14, -3.220000000000012E-13
DataValue, -3.95, 3, 2.3000000000000003E-13, -1.24E-13, -5.2999999999999956E-13
DataValue, -3.9, 3, -5.5000000000000008E-13, -9.26E-14, 1.8399999999999987E-13
DataValue, -3.85, 3, -4.7E-13, -1.056E-13, 4.4000000000000166E-13
DataValue, -3.8000000000000003, 3, 7.5E-13, -4.8599999999999996E-14, -3.6799999999999974E-13
DataValue, -3.75, 3, 1.08E-12, -1.424E-13, -3.419999999999997E-13
DataValue, -3.7, 3, -3.3E-13, -8.28E-14, -3.319999999999997E-13
DataValue, -3.65, 3, 5E-14, -1.756E-13, -8.4199999999999924E-13
DataValue, -3.6, 3, -1.7E-13, -1.67E-13, 3.8600000000000143E-13
DataValue, -3.5500000000000003, 3, -5.5000000000000008E-13, -1.37E-13, 4.6399999999999964E-13
DataValue, -3.5, 3, -2E-13, -1.2059999999999999E-13, 2.4999999999999974E-13
DataValue, -3.45, 3, 6.0000000000000007E-13, -1.12E-13, -5.199999999999996E-13
DataValue, -3.4, 3, -6.0000000000000009E-14, -1.726E-13, -2.4399999999999982E-13
DataValue, -3.35, 3, -4.6000000000000006E-13, -1.364E-13, 1.0120000000000036E-12
DataValue, -3.3000000000000003, 3, 1.0000000000000002E-14, -7.14E-14, -1.5599999999999992E-13
DataValue, -3.25, 3, 3.0000000000000003E-13, -1.52E-13, -3.0799999999999965E-13
DataValue, -3.2, 3, -1.3E-13, -1.022E-13, 5.4999999999999957E-13
DataValue, -3.15, 3, -2.4000000000000004E-13, -9.7E-14, -4.0399999999999959E-13
DataValue, -3.1, 3, -8.0000000000000013E-14, -1.426E-13, -7.7000000000000258E-13
DataValue, -3.0500000000000003, 3, 2.2000000000000002E-13, -1.74E-13, -8.000000000000059E-15
DataValue, -3, 3, -3.9000000000000005E-13, -1.434E-13, 4.3199999999999942E-13
DataValue, -2.95, 3, -1E-13, -1.308E-13, -7.3999999999999924E-14
DataValue, -2.9, 3, 1E-13, -1.508E-13, -2.0399999999999976E-13
DataValue, -2.85, 3, 1.7E-13, -1.512E-13, 2.9800000000000115E-13
DataValue, -2.8000000000000003, 3, -1.0000000000000002E-14, -1.21E-13, 7.0199999999999943E-13
DataValue, -2.75, 3, 8.0000000000000013E-14, -8.1E-14, -4.5199999999999959E-13
DataValue, -2.7, 3, 3.0000000000000003E-13, -1.662E-13, -8.279999999999992E-13
DataValue, -2.65, 3, -6.0000000000000009E-14, -1.638E-13, 2.9199999999999966E-13
DataValue, -2.6, 3, -1.8000000000000002E-13, -1.37E-13, -1.2400000000000046E-13
DataValue, -2.5500000000000003, 3, 6.0000000000000009E-14, -1.762E-13, -4.3199999999999967E-13
DataValue, -2.5, 3, 4.7E-13, -1.802E-13, -2.0999999999999994E-13
DataValue, -2.45, 3, -5.6E-13, -1.972E-13, 7.1999999999999946E-13
DataValue, -2.4, 3, -3.6000000000000003E-13, -1.082E-13, 3.4000000000000126E-14
DataValue, -2.35, 3, -1.9000000000000002E-13, -1.938E-13, -6.9600000000000239E-13
DataValue, -2.3000000000000003, 3, 7E-14, -1.7779999999999999E-13, 1.4199999999999993E-13
DataValue, -2.25, 3, -5.1E-13, -1.7959999999999999E-13, 4.7999999999999852E-14
DataValue, -2.2, 3, -2.3000000000000003E-13, -1.73E-13, 6.1999999999999837E-14
DataValue, -2.15, 3, 5.3000000000000006E-13, -1.734E-13, -1.0999999999999994E-13
DataValue, -2.1, 3, -2.0000000000000003E-14, -1.84E-13, 7.0199999999999943E-13
DataValue, -2.05, 3, -3.7000000000000004E-13, -1.0319999999999999E-13, 4.0000000000000295E-15
DataValue, -2, 3, -1.7E-13, -1.836E-13, -7.5200000000000114E-13
DataValue, -1.95, 3, 1.3E-13, -1.784E-13, 2.7200000000000036E-13
DataValue, -1.9000000000000001, 3, -4.3000000000000004E-13, -1.564E-13, 3.1600000000000052E-13
DataValue, -1.85, 3, -2.6E-13, -1.468E-13, -5.8000000000000056E-14
DataValue, -1.8, 3, 6.6E-13, -1.622E-13, -4.4399999999999977E-13
DataValue, -1.75, 3, 1E-13, -1.912E-13, 2.2999999999999983E-13
DataValue, -1.7, 3, -3.2000000000000005E-13, -1.392E-13, 2.2800000000000044E-13
DataValue, -1.6500000000000001, 3, -4E-13, -1.684E-13, 4.4000000000000172E-14
DataValue, -1.6, 3, 3.7000000000000004E-13, -1.348E-13, 5.9999999999999946E-14
DataValue, -1.55, 3, -4E-13, -1.624E-13, 5.2799999999999937E-13
DataValue, -1.5, 3, -5.7E-13, -8.2E-14, -3.3999999999999874E-14
DataValue, -1.45, 3, 1.4E-13, -1.6579999999999999E-13, -8.800000000000012E-13
DataValue, -1.4000000000000001, 3, 2.1000000000000001E-13, -1.7E-13, 2.7800000000000028E-13
DataValue, -1.35, 3, -1.3E-13, -1.38E-13, 3.6999999999999984E-13
DataValue, -1.3, 3, -3.0000000000000005E-14, -1.33E-13, -5.5199999999999957E-13
DataValue, -1.25, 3, 3.8000000000000005E-13, -1.932E-13, -5.8599999999999942E-13
DataValue, -1.2, 3, 5.6E-13, -1.9159999999999999E-13, 0
DataValue, -1.1500000000000001, 3, -2.1000000000000001E-13, -1.932E-13, 1.0300000000000013E-12
DataValue, -1.1, 3, -7E-14, -8.86E-14, 3.7999999999999908E-14
DataValue, -1.05, 3, -1.0000000000000002E-14, -1.894E-13, -1.187999999999999E-12
DataValue, -1, 3, -2.8E-13, -2.074E-13, 4.8200000000000027E-13
DataValue, -0.95000000000000007, 3, -4.6000000000000006E-13, -1.412E-13, 2.7600000000000009E-13
DataValue, -0.9, 3, -2.0000000000000003E-14, -1.798E-13, -6.4399999999999948E-13
DataValue, -0.85, 3, 1.2000000000000002E-13, -2.056E-13, 5.460000000000003E-13
DataValue, -0.8, 3, -5E-13, -1.2519999999999999E-13, 6.28E-13
DataValue, -0.75, 3, -4.4000000000000004E-13, -1.428E-13, -8.7600000000000021E-13
DataValue, -0.70000000000000007, 3, 2.0000000000000003E-14, -2.1279999999999999E-13, -1.7199999999999997E-13
DataValue, -0.65, 3, 2.0000000000000003E-14, -1.6E-13, 7.1399999999999918E-13
DataValue, -0.6, 3, -2.7E-13, -1.414E-13, 6.6000000000000012E-13
DataValue, -0.55, 3, -1.7E-13, -9.4E-14, 6.3000000000000024E-13
DataValue, -0.5, 3, 4.7E-13, -7.84E-14, 5.0739999999999988E-12
DataValue, -0.45, 3, 1.2000000000000002E-13, 4.134E-13, 2.5096000000000007E-11
DataValue, -0.4, 3, -3.9000000000000005E-13, 2.4312E-12, 9.7976000000000024E-11
DataValue, -0.35000000000000003, 3, 1.0100000000000001E-12, 1.0211E-11, 3.7485599999999985E-10
DataValue, -0.3, 3, 1.4300000000000002E-12, 3.99168E-11, 1.3087899999999996E-09
DataValue, -0.25, 3, 2.1000000000000001E-13, 1.4109E-10, 3.9125320000000006E-09
DataValue, -0.2, 3, 1.0100000000000001E-12, 4.3117E-10, 9.5736E-09
DataValue, -0.15, 3, 1.7E-13, 1.09845E-09, 1.91993E-08
DataValue, -0.1, 3, -1.566E-11, 2.3511E-09, 3.2517500000000006E-08
DataValue, -0.05, 3, 1.26E-12, 4.3502E-09, 4.8352999999999996E-08
DataValue, 0, 3, 1.36E-12, 7.1864E-09, 6.5336999999999985E-08
DataValue, 0.05, 3, 5.2E-13, 1.08839E-08, 8.3233999999999963E-08
DataValue, 0.1, 3, -2.11E-12, 1.5509799999999997E-08, 1.0154499999999999E-07
DataValue, 0.15, 3, 1.4800000000000002E-12, 2.1038399999999998E-08, 1.20726E-07
DataValue, 0.2, 3, 1.2800000000000002E-12, 2.7582399999999997E-08, 1.3924599999999995E-07
DataValue, 0.25, 3, 1.26E-12, 3.4962999999999994E-08, 1.5663600000000003E-07
DataValue, 0.3, 3, 1.02E-12, 4.3245999999999996E-08, 1.7507399999999994E-07
DataValue, 0.35000000000000003, 3, 1.07E-12, 5.2470399999999994E-08, 1.9379799999999995E-07
DataValue, 0.4, 3, 1.26E-12, 6.26258E-08, 2.1252799999999998E-07
DataValue, 0.45, 3, 1.1500000000000002E-12, 7.3723199999999989E-08, 2.3207200000000007E-07
DataValue, 0.5, 3, 7.3E-13, 8.5833E-08, 2.4975199999999997E-07
DataValue, 0.55, 3, 9.7000000000000011E-13, 9.86984E-08, 2.68696E-07
DataValue, 0.6, 3, 1.4E-12, 1.1270259999999999E-07, 2.9061600000000009E-07
DataValue, 0.65, 3, 1.0600000000000001E-12, 1.2776E-07, 3.0917399999999964E-07
DataValue, 0.70000000000000007, 3, 1.17E-12, 1.4361999999999999E-07, 3.2439999999999997E-07
DataValue, 0.75, 3, -4.0000000000000006E-14, 1.602E-07, 3.5460000000000007E-07
DataValue, 0.8, 3, 1.8000000000000002E-13, 1.7907999999999999E-07, 3.6580000000000011E-07
