
SetupTitle, TFT Id-Vg
PrimitiveTest, I/V Sweep
DataValue, 1, 0.1, 1.12E-12, 5.07394E-08, 6.2138000000000023E-08
DataValue, 1.05, 0.1, 1.5600000000000002E-12, 5.3898199999999995E-08, 6.473399999999991E-08
DataValue, 1.1, 0.1, 1.32E-12, 5.7212799999999993E-08, 6.7409999999999874E-08
DataValue, 1.1500000000000001, 0.1, 1.03E-12, 6.0639199999999989E-08, 6.9312000000000111E-08
DataValue, 1.2, 0.1, 8.5000000000000011E-13, 6.4144E-08, 7.2276000000000177E-08
DataValue, 1.25, 0.1, 1.07E-12, 6.78668E-08, 7.53259999999999E-08
DataValue, 1.3, 0.1, 1.02E-12, 7.1676599999999992E-08, 7.7167999999999848E-08
DataValue, 1.35, 0.1, 8.300000000000001E-13, 7.5583599999999989E-08, 8.0461999999999956E-08
DataValue, 1.4000000000000001, 0.1, 9.000000000000001E-13, 7.97228E-08, 8.3064000000000141E-08
DataValue, 1.45, 0.1, 1.09E-12, 8.3889999999999992E-08, 8.5002000000000128E-08
DataValue, 1.5, 0.1, 1.08E-12, 8.8223E-08, 8.61199999999999E-08
DataValue, 1.55, 0.1, 9.5E-13, 9.250199999999999E-08, 8.8787999999999908E-08
DataValue, 1.6, 0.1, 7.6000000000000009E-13, 9.71018E-08, 9.374399999999989E-08
DataValue, 1.6500000000000001, 0.1, 1.21E-12, 1.0187639999999999E-07, 9.4814000000000124E-08
DataValue, 1.7, 0.1, 9.1000000000000016E-13, 1.0658319999999999E-07, 9.466200000000011E-08
DataValue, 1.75, 0.1, 9.2000000000000012E-13, 1.1134259999999999E-07, 9.8568E-08
DataValue, 1.8, 0.1, 9.2000000000000012E-13, 1.1644E-07, 1.0277400000000006E-07
DataValue, 1.85, 0.1, 1.5E-12, 1.2162E-07, 1.0519999999999982E-07
DataValue, 1.9000000000000001, 0.1, 5.1E-13, 1.2696E-07, 1.0500000000000009E-07
DataValue, 1.95, 0.1, -1.8000000000000002E-13, 1.3212E-07, 1.0580000000000021E-07
DataValue, 2, 0.1, 1.0000000000000002E-14, 1.3754E-07, 1.0760000000000013E-07
DataValue, 2.05, 0.1, 1.18E-12, 1.4288E-07, 1.0999999999999997E-07
DataValue, 2.1, 0.1, 1.5200000000000002E-12, 1.4854E-07, 1.0999999999999997E-07
DataValue, 2.15, 0.1, 4.8000000000000008E-13, 1.5388E-07, 1.0879999999999993E-07
DataValue, 2.2, 0.1, -8.0000000000000013E-14, 1.5942E-07, 1.121999999999998E-07
DataValue, 2.25, 0.1, 8.0000000000000013E-14, 1.651E-07, 1.1419999999999969E-07
DataValue, 2.3000000000000003, 0.1, 1.1900000000000002E-12, 1.7083999999999999E-07, 1.1500000000000006E-07
DataValue, 2.35, 0.1, 1.46E-12, 1.766E-07, 1.1440000000000043E-07
DataValue, 2.4, 0.1, 7.8000000000000011E-13, 1.8228E-07, 1.1339999999999984E-07
DataValue, 2.45, 0.1, -1.6000000000000003E-13, 1.8794E-07, 1.1399999999999999E-07
DataValue, 2.5, 0.1, 1.2000000000000002E-13, 1.9368E-07, 1.149999999999998E-07
DataValue, 2.5500000000000003, 0.1, 1.27E-12, 1.9944E-07, 1.1459999999999988E-07
DataValue, 2.6, 0.1, 1.14E-12, 2.0514E-07, 1.1260000000000049E-07
DataValue, 2.65, 0.1, 2.8E-13, 2.107E-07, 1.1239999999999976E-07
DataValue, 2.7, 0.1, -3.7000000000000004E-13, 2.1637999999999998E-07, 1.1519999999999976E-07
DataValue, 2.75, 0.1, 5.2E-13, 2.2222E-07, 1.1520000000000003E-07
DataValue, 2.8000000000000003, 0.1, 1.2000000000000001E-12, 2.279E-07, 1.1240000000000003E-07
DataValue, 2.85, 0.1, 9.4E-13, 2.3346E-07, 1.1380000000000054E-07
DataValue, 2.9, 0.1, 2.3000000000000003E-13, 2.3928E-07, 1.1259999999999972E-07
DataValue, 2.95, 0.1, -5E-14, 2.4472E-07, 1.1159999999999993E-07
DataValue, 3, 0.1, 4.3000000000000004E-13, 2.5044E-07, 1.1320000000000014E-07
DataValue, 3.0500000000000003, 0.1, 1.0100000000000001E-12, 2.5604E-07, 1.1219999999999954E-07
DataValue, 3.1, 0.1, 9.4E-13, 2.6166E-07, 1.1160000000000042E-07
DataValue, 3.15, 0.1, 3.5E-13, 2.672E-07, 1.1080000000000008E-07
DataValue, 3.2, 0.1, 2.9000000000000003E-13, 2.7274E-07, 1.1259999999999999E-07
DataValue, 3.25, 0.1, 5.2E-13, 2.7846E-07, 1.1259999999999999E-07
DataValue, 3.3000000000000003, 0.1, 1.13E-12, 2.84E-07, 1.115999999999994E-07
DataValue, 3.35, 0.1, 8.1000000000000008E-13, 2.8961999999999997E-07, 1.1080000000000057E-07
DataValue, 3.4, 0.1, 2.2000000000000002E-13, 2.9508E-07, 1.0860000000000023E-07
DataValue, 3.45, 0.1, 6.0000000000000009E-14, 3.0048E-07, 1.0979999999999947E-07
DataValue, 3.5, 0.1, 6.6E-13, 3.0606E-07, 1.099999999999997E-07
DataValue, 3.5500000000000003, 0.1, 1.32E-12, 3.1148E-07, 1.0940000000000008E-07
DataValue, 3.6, 0.1, 8.2E-13, 3.17E-07, 1.0960000000000025E-07
DataValue, 3.65, 0.1, 1.3E-13, 3.2243999999999997E-07, 1.0959999999999978E-07
DataValue, 3.7, 0.1, 1.9000000000000002E-13, 3.2796E-07, 1.0620000000000016E-07
DataValue, 3.75, 0.1, 9.4E-13, 3.3306E-07, 1.0599999999999993E-07
DataValue, 3.8000000000000003, 0.1, 1.7000000000000002E-12, 3.3856E-07, 1.112E-07
DataValue, 3.85, 0.1, 6.400000000000001E-13, 3.4418E-07, 1.1160000000000042E-07
DataValue, 3.9, 0.1, -1.2000000000000002E-13, 3.4972E-07, 1.0799999999999955E-07
DataValue, 3.95, 0.1, 1.1000000000000001E-13, 3.5497999999999997E-07, 1.0720000000000023E-07
DataValue, 4, 0.1, 6.6E-13, 3.6044E-07, 1.0840000000000048E-07
DataValue, 4.05, 0.1, 1.2800000000000002E-12, 3.6582E-07, 1.0559999999999994E-07
DataValue, 4.1, 0.1, 4.6000000000000006E-13, 3.71E-07, 1.0559999999999953E-07
DataValue, 4.15, 0.1, -1.8000000000000002E-13, 3.7638E-07, 1.0859999999999974E-07
DataValue, 4.2, 0.1, 8.8000000000000009E-13, 3.8186E-07, 1.0860000000000071E-07
DataValue, 4.25, 0.1, 1.17E-12, 3.8724E-07, 1.0780000000000033E-07
DataValue, 4.3, 0.1, 5.2E-13, 3.9264E-07, 1.0439999999999924E-07
DataValue, 4.3500000000000005, 0.1, 1.8000000000000002E-13, 3.9768E-07, 1.0919999999999936E-07
DataValue, 4.4, 0.1, 3.7000000000000004E-13, 4.0356E-07, 1.076000000000001E-07
DataValue, 4.45, 0.1, 1.12E-12, 4.0843999999999997E-07, 1.0400000000000024E-07
DataValue, 4.5, 0.1, 1.17E-12, 4.1396E-07, 1.0760000000000063E-07
DataValue, 4.55, 0.1, 4.6000000000000006E-13, 4.192E-07, 1.0659999999999961E-07
DataValue, 4.6000000000000005, 0.1, -5E-14, 4.2462E-07, 1.0379999999999962E-07
DataValue, 4.65, 0.1, 2.5E-13, 4.2958E-07, 9.8200000000000522E-08
DataValue, 4.7, 0.1, 1.18E-12, 4.3444E-07, 1.0279999999999994E-07
DataValue, 4.75, 0.1, 1E-12, 4.3985999999999997E-07, 1.0480000000000009E-07
DataValue, 4.8, 0.1, 4.5000000000000005E-13, 4.4492E-07, 1.0699999999999953E-07
DataValue, 4.8500000000000005, 0.1, -2.0000000000000003E-14, 4.5056E-07, 1.0719999999999923E-07
DataValue, 4.9, 0.1, 4.2000000000000003E-13, 4.5563999999999997E-07, 9.9400000000000308E-08
DataValue, 4.95, 0.1, 9.2000000000000012E-13, 4.605E-07, 1.0180000000000038E-07
DataValue, 5, 0.1, 1.5800000000000001E-12, 4.6581999999999997E-07, 1.0520000000000055E-07
DataValue, 5.05, 0.1, 4.6000000000000006E-13, 4.7102E-07, 1.0219999999999941E-07
DataValue, 5.1000000000000005, 0.1, 7E-14, 4.7603999999999997E-07, 1.0239999999999963E-07
DataValue, 5.15, 0.1, 1.8000000000000002E-13, 4.8126E-07, 1.0380000000000108E-07
DataValue, 5.2, 0.1, 9.2000000000000012E-13, 4.8642E-07, 1.0280000000000047E-07
DataValue, 5.25, 0.1, 1.08E-12, 4.9154E-07, 1.0219999999999978E-07
DataValue, 5.3, 0.1, 4.2000000000000003E-13, 4.9664E-07, 9.89999999999995E-08
DataValue, 5.3500000000000005, 0.1, 6.0000000000000009E-14, 5.0144E-07, 1.001999999999998E-07
DataValue, 5.4, 0.1, 4.7E-13, 5.0666E-07, 1.0019999999999963E-07
DataValue, 5.45, 0.1, 9.9E-13, 5.1146E-07, 9.700000000000022E-08
DataValue, 5.5, 0.1, 1.3300000000000002E-12, 5.1636E-07, 1.0020000000000069E-07
DataValue, 5.55, 0.1, 4.6000000000000006E-13, 5.2148E-07, 9.8399999999999875E-08
DataValue, 5.6000000000000005, 0.1, -2.8E-13, 5.262E-07, 9.939999999999995E-08
DataValue, 5.65, 0.1, 2.1000000000000001E-13, 5.3142E-07, 1.0060000000000008E-07
DataValue, 5.7, 0.1, 9.3E-13, 5.3626E-07, 9.7200000000000447E-08
DataValue, 5.75, 0.1, 1.2000000000000001E-12, 5.4114E-07, 9.6599999999999767E-08
DataValue, 5.8, 0.1, 3.7000000000000004E-13, 5.4592E-07, 9.5599999999998844E-08
DataValue, 5.8500000000000005, 0.1, 7E-14, 5.507E-07, 9.6599999999999965E-08
DataValue, 5.9, 0.1, 7.3E-13, 5.5558E-07, 9.9000000000000384E-08
DataValue, 5.95, 0.1, 1.5600000000000002E-12, 5.606E-07, 9.9800000000000232E-08
DataValue, 6, 0.1, 1.2000000000000001E-12, 5.6556E-07, 1.0040000000000091E-07
DataValue, 6.05, 0.1, 3.5E-13, 5.7064E-07, 9.9999999999999572E-08
DataValue, 6.1000000000000005, 0.1, 7E-14, 5.7556E-07, 9.5399999999998618E-08
DataValue, 6.15, 0.1, 2.3000000000000003E-13, 5.8017999999999994E-07, 9.4200000000000208E-08
DataValue, 6.2, 0.1, 1.0100000000000001E-12, 5.8498E-07, 9.6800000000001052E-08
DataValue, 6.25, 0.1, 1.12E-12, 5.8986E-07, 1.0020000000000069E-07
DataValue, 6.3, 0.1, 3.0000000000000005E-14, 5.95E-07, 9.879999999999927E-08
DataValue, 6.3500000000000005, 0.1, 7E-14, 5.9974E-07, 9.01999999999991E-08
DataValue, 6.4, 0.1, 8.8000000000000009E-13, 6.0402E-07, 8.9400000000000046E-08
DataValue, 6.45, 0.1, 1.21E-12, 6.0868E-07, 9.2400000000000285E-08
DataValue, 6.5, 0.1, 9.8E-13, 6.1326E-07, 9.3800000000000813E-08
DataValue, 6.55, 0.1, 2.3000000000000003E-13, 6.1806E-07, 9.6599999999999965E-08
DataValue, 6.6000000000000005, 0.1, -1.9000000000000002E-13, 6.2292E-07, 9.699999999999936E-08
DataValue, 6.65, 0.1, 7E-13, 6.2776E-07, 9.17999999999996E-08
DataValue, 6.7, 0.1, 1.3900000000000001E-12, 6.321E-07, 9.4200000000000208E-08
DataValue, 6.75, 0.1, 1.0100000000000001E-12, 6.3718E-07, 9.9400000000000837E-08
DataValue, 6.8, 0.1, 1.5000000000000002E-13, 6.4204E-07, 9.4599999999999828E-08
DataValue, 6.8500000000000005, 0.1, -1E-13, 6.4664E-07, 8.699999999999972E-08
DataValue, 6.9, 0.1, 7.100000000000001E-13, 6.5074E-07, 8.9999999999999668E-08
DataValue, 6.95, 0.1, 1.17E-12, 6.5564E-07, 9.3599999999999528E-08
DataValue, 7, 0.1, 8.6000000000000007E-13, 6.6009999999999994E-07, 9.140000000000021E-08
DataValue, 7.05, 0.1, -4.0000000000000006E-14, 6.6478E-07, 9.7199999999999587E-08
DataValue, 7.1000000000000005, 0.1, -1.1000000000000001E-13, 6.6981999999999995E-07, 9.55999999999999E-08
DataValue, 7.15, 0.1, 8.9E-13, 6.7434E-07, 8.86000000000002E-08
DataValue, 7.2, 0.1, 1.3300000000000002E-12, 6.7867999999999993E-07, 9.01999999999999E-08
DataValue, 7.25, 0.1, 6.9000000000000009E-13, 6.8335999999999995E-07, 9.2400000000001344E-08
DataValue, 7.3, 0.1, -1.3E-13, 6.8792E-07, 9.0599999999999554E-08
DataValue, 7.3500000000000005, 0.1, 2.9000000000000003E-13, 6.9242E-07, 8.819999999999895E-08
DataValue, 7.4, 0.1, 1.18E-12, 6.9674E-07, 8.5400000000000791E-08
DataValue, 7.45, 0.1, 1.18E-12, 7.0096E-07, 9.2200000000000058E-08
DataValue, 7.5, 0.1, 1.8000000000000002E-13, 7.0596E-07, 9.500000000000007E-08
DataValue, 7.55, 0.1, 4.0000000000000006E-14, 7.1046E-07, 9.0799999999999768E-08
DataValue, 7.6000000000000005, 0.1, 2.4000000000000004E-13, 7.1504E-07, 9.1799999999999843E-08
DataValue, 7.65, 0.1, 1.03E-12, 7.1964E-07, 9.8400000000000749E-08
DataValue, 7.7, 0.1, 1.5300000000000001E-12, 7.2488E-07, 1.0340000000000009E-07
DataValue, 7.75, 0.1, 2.7E-13, 7.2998E-07, 8.2200000000000326E-08
DataValue, 7.8, 0.1, 2.4000000000000004E-13, 7.331E-07, 7.7199999999999249E-08
DataValue, 7.8500000000000005, 0.1, 3.9000000000000005E-13, 7.3769999999999994E-07, 9.1999999999999011E-08
DataValue, 7.9, 0.1, 1.64E-12, 7.423E-07, 8.98000000000005E-08
DataValue, 7.95, 0.1, 9.5E-13, 7.4668E-07, 8.1800000000000931E-08
DataValue, 8, 0.1, 2.7E-13, 7.5048E-07, 8.9999999999999932E-08
DataValue, 8.05, 0.1, -4.2000000000000003E-13, 7.5568E-07, 9.0999999999999743E-08
DataValue, 8.1, 0.1, 6.1E-13, 7.5958E-07, 8.3000000000000174E-08
DataValue, 8.15, 0.1, 1.1900000000000002E-12, 7.6398E-07, 9.0600000000000348E-08
DataValue, 8.2, 0.1, 8.300000000000001E-13, 7.6864E-07, 9.0800000000000575E-08
DataValue, 8.25, 0.1, 1.7E-13, 7.7306E-07, 8.259999999999931E-08
DataValue, 8.3, 0.1, 1.2000000000000002E-13, 7.769E-07, 7.9400000000000314E-08
DataValue, 8.35, 0.1, 6.9000000000000009E-13, 7.81E-07, 9.1599999999999378E-08
DataValue, 8.4, 0.1, 1.2800000000000002E-12, 7.8605999999999993E-07, 9.7599999999999842E-08
DataValue, 8.45, 0.1, 6.6E-13, 7.9076E-07, 8.480000000000117E-08
DataValue, 8.5, 0.1, -1.8000000000000002E-13, 7.9454E-07, 7.7999999999999454E-08
DataValue, 8.55, 0.1, 1.0000000000000002E-14, 7.9856E-07, 8.1599999999999645E-08
DataValue, 8.6, 0.1, 1.03E-12, 8.027E-07, 8.7399999999999883E-08
DataValue, 8.65, 0.1, 1.3500000000000001E-12, 8.073E-07, 8.9799999999998912E-08
DataValue, 8.7000000000000011, 0.1, 8.1000000000000008E-13, 8.1168E-07, 8.6800000000000261E-08
DataValue, 8.75, 0.1, 5E-14, 8.1598E-07, 8.2799999999999947E-08
DataValue, 8.8, 0.1, 2.1000000000000001E-13, 8.1995999999999994E-07, 7.9800000000000768E-08
DataValue, 8.85, 0.1, 6.0000000000000007E-13, 8.2396E-07, 8.0800000000000856E-08
DataValue, 8.9, 0.1, 1.22E-12, 8.2804E-07, 8.4399999999998148E-08
DataValue, 8.9500000000000011, 0.1, 4.8000000000000008E-13, 8.324E-07, 9.3600000000000587E-08
DataValue, 9, 0.1, -2E-13, 8.374E-07, 8.620000000000064E-08
DataValue, 9.05, 0.1, 5.2E-13, 8.4102E-07, 7.1000000000000292E-08
DataValue, 9.1, 0.1, 1.2900000000000002E-12, 8.445E-07, 8.2200000000000326E-08
DataValue, 9.15, 0.1, 1.5300000000000001E-12, 8.4924E-07, 9.0799999999997915E-08
DataValue, 9.2000000000000011, 0.1, 3.8000000000000005E-13, 8.5357999999999994E-07, 8.4800000000000111E-08
DataValue, 9.25, 0.1, -3.0000000000000005E-14, 8.5772E-07, 8.04000000000004E-08
DataValue, 9.3, 0.1, 6.6E-13, 8.6162E-07, 7.6400000000000089E-08
DataValue, 9.35, 0.1, 1.14E-12, 8.6536E-07, 7.6800000000000542E-08
DataValue, 9.4, 0.1, 1.0500000000000002E-12, 8.693E-07, 8.6999999999998953E-08
DataValue, 9.4500000000000011, 0.1, 2.4000000000000004E-13, 8.7406E-07, 8.6000000000000413E-08
DataValue, 9.5, 0.1, 0, 8.779E-07, 7.9800000000000768E-08
DataValue, 9.55, 0.1, 4.6000000000000006E-13, 8.8204E-07, 8.6000000000000413E-08
DataValue, 9.6, 0.1, 1.4E-12, 8.865E-07, 7.29999999999994E-08
DataValue, 9.65, 0.1, 1.0500000000000002E-12, 8.8933999999999994E-07, 7.6599999999998952E-08
DataValue, 9.7000000000000011, 0.1, 1.0000000000000002E-14, 8.9416E-07, 8.5200000000000564E-08
DataValue, 9.75, 0.1, -3.7000000000000004E-13, 8.9786E-07, 8.04000000000004E-08
DataValue, 9.8, 0.1, 7.5E-13, 9.022E-07, 8.16000000000007E-08
DataValue, 9.85, 0.1, 1.45E-12, 9.0602E-07, 8.07999999999998E-08
DataValue, 9.9, 0.1, 9.4E-13, 9.1028E-07, 7.8199999999998622E-08
DataValue, 9.9500000000000011, 0.1, 2.3000000000000003E-13, 9.1384E-07, 7.2000000000000367E-08
DataValue, 10, 0.1, 2.0000000000000003E-14, 9.1748E-07, 7.2800000000001512E-08
DataValue, -5, 0.5, -5E-13, 1.394E-13, -2.3440000000000082E-12
DataValue, -4.95, 0.5, -3.6000000000000003E-13, 2.22E-14, -1.6400000000000057E-12
DataValue, -4.9, 0.5, 0, -2.46E-14, -5.64000000000002E-13
DataValue, -4.8500000000000005, 0.5, -2.8E-13, -3.42E-14, 4.0799999999999781E-13
DataValue, -4.8, 0.5, -1.5000000000000002E-13, 1.62E-14, 1.4599999999999925E-13
DataValue, -4.75, 0.5, -2.9000000000000003E-13, -1.96E-14, -8.3800000000000289E-13
DataValue, -4.7, 0.5, 1.8000000000000002E-13, -6.76E-14, -2.6000000000000091E-13
DataValue, -4.65, 0.5, -1.5000000000000002E-13, -4.5599999999999996E-14, 5.1600000000000184E-13
DataValue, -4.6000000000000005, 0.5, -4.4000000000000004E-13, -1.6E-14, 5.7999999999999677E-14
DataValue, -4.55, 0.5, 2.1000000000000001E-13, -3.98E-14, 1.1399999999999939E-13
DataValue, -4.5, 0.5, 3.1000000000000004E-13, -4.6E-15, 4.8000000000000169E-13
DataValue, -4.45, 0.5, 1.21E-12, 8.1999999999999991E-15, -7.7000000000000278E-13
DataValue, -4.4, 0.5, 8E-13, -8.16E-14, 3.8000000000000135E-14
DataValue, -4.3500000000000005, 0.5, 4.7E-13, 1.2E-14, 9.53999999999995E-13
DataValue, -4.3, 0.5, 1.1500000000000002E-12, 1.38E-14, -1.6599999999999912E-13
DataValue, -4.25, 0.5, 1.2400000000000002E-12, -4.6E-15, 3.3800000000000119E-13
DataValue, -4.2, 0.5, 8.7E-13, 4.76E-14, -2.2000000000000075E-13
DataValue, -4.15, 0.5, 8E-13, -2.6599999999999998E-14, -1.0099999999999947E-12
DataValue, -4.1, 0.5, 1.27E-12, -5.34E-14, -3.5599999999999818E-13
DataValue, -4.05, 0.5, -3.0000000000000005E-14, -6.22E-14, -7.9000000000000269E-13
DataValue, -4, 0.5, 4.1E-13, -1.324E-13, 3.4000000000000152E-14
DataValue, -3.95, 0.5, 1E-13, -5.88E-14, 7.7399999999999933E-13
DataValue, -3.9, 0.5, -2E-13, -5.5E-14, -3.1999999999999975E-13
DataValue, -3.85, 0.5, -1.5000000000000002E-13, -9.08E-14, 8.4000000000000311E-14
DataValue, -3.8000000000000003, 0.5, 7E-14, -4.66E-14, 3.7599999999999971E-13
DataValue, -3.75, 0.5, -4.5000000000000005E-13, -5.3199999999999997E-14, 1.4599999999999983E-13
DataValue, -3.7, 0.5, -1.7E-13, -3.2E-14, -5.6399999999999952E-13
DataValue, -3.65, 0.5, 4.3000000000000004E-13, -1.096E-13, -5.5799999999999954E-13
DataValue, -3.6, 0.5, -3.0000000000000005E-14, -8.78E-14, 1.4000000000000041E-13
DataValue, -3.5500000000000003, 0.5, -1.6000000000000003E-13, -9.56E-14, -2.3199999999999972E-13
DataValue, -3.5, 0.5, 0, -1.11E-13, 4.6599999999999963E-13
DataValue, -3.45, 0.5, 3.8000000000000005E-13, -4.9E-14, -1.6799999999999987E-13
DataValue, -3.4, 0.5, -2.8E-13, -1.278E-13, -3.2399999999999973E-13
DataValue, -3.35, 0.5, -2E-13, -8.14E-14, -5.8000000000000308E-14
DataValue, -3.3000000000000003, 0.5, 8.0000000000000013E-14, -1.336E-13, -5.1399999999999953E-13
DataValue, -3.25, 0.5, -6.0000000000000009E-14, -1.328E-13, -5.9999999999999184E-15
DataValue, -3.2, 0.5, -2.6E-13, -1.342E-13, 2.4199999999999978E-13
DataValue, -3.15, 0.5, -2.4000000000000004E-13, -1.086E-13, 1.7119999999999984E-12
DataValue, -3.1, 0.5, 6.0000000000000007E-13, 3.7E-14, 7.5400000000000264E-13
DataValue, -3.0500000000000003, 0.5, 1.3000000000000001E-12, -3.32E-14, -1.135999999999999E-12
DataValue, -3, 0.5, 1.3000000000000001E-12, -7.66E-14, 1.4799999999999987E-13
DataValue, -2.95, 0.5, 1E-12, -1.84E-14, -1.939999999999998E-13
DataValue, -2.9, 0.5, 8.7E-13, -9.6E-14, -5.5199999999999947E-13
DataValue, -2.85, 0.5, -4.1E-13, -7.36E-14, 2.0000000000000238E-15
DataValue, -2.8000000000000003, 0.5, 2.3000000000000003E-13, -9.5799999999999993E-14, -2.8199999999999971E-13
DataValue, -2.75, 0.5, 2.5E-13, -1.0179999999999999E-13, 3.3399999999999959E-13
DataValue, -2.7, 0.5, 5E-14, -6.24E-14, 6.5999999999999941E-13
DataValue, -2.65, 0.5, 1.14E-12, -3.5799999999999996E-14, -1.0719999999999991E-12
DataValue, -2.6, 0.5, 5.8000000000000005E-13, -1.696E-13, -1.0240000000000037E-12
DataValue, -2.5500000000000003, 0.5, -4.6000000000000006E-13, -1.382E-13, 1.3099999999999989E-12
DataValue, -2.5, 0.5, -3.7000000000000004E-13, -3.86E-14, 1.939999999999998E-13
DataValue, -2.45, 0.5, 2.3000000000000003E-13, -1.188E-13, -5.7399999999999937E-13
DataValue, -2.4, 0.5, 1.0000000000000002E-14, -9.6E-14, 1.52E-13
DataValue, -2.35, 0.5, -2.1000000000000001E-13, -1.036E-13, -8.4000000000000374E-14
DataValue, -2.3000000000000003, 0.5, -4.0000000000000006E-14, -1.044E-13, -4.499999999999996E-13
DataValue, -2.25, 0.5, 3.4E-13, -1.486E-13, -1.4399999999999994E-13
DataValue, -2.2, 0.5, -3.5E-13, -1.188E-13, 6.7599999999999934E-13
DataValue, -2.15, 0.5, -6.1E-13, -8.1E-14, 2.239999999999999E-13
DataValue, -2.1, 0.5, -2.8E-13, -9.64E-14, 7.3999999999999924E-14
DataValue, -2.05, 0.5, 3.8000000000000005E-13, -7.36E-14, -1.1399999999999984E-13
DataValue, -2, 0.5, -1.2000000000000002E-13, -1.0779999999999999E-13, 1.199999999999999E-14
DataValue, -1.95, 0.5, -8.0000000000000013E-14, -7.24E-14, -4.2000000000000156E-14
DataValue, -1.9000000000000001, 0.5, 6.3E-13, -1.12E-13, -6.2800000000000076E-13
DataValue, -1.85, 0.5, 3.1000000000000004E-13, -1.352E-13, 1.5999999999999992E-13
DataValue, -1.8, 0.5, -4.5000000000000005E-13, -9.6E-14, 1.4999999999999974E-13
DataValue, -1.75, 0.5, -4.0000000000000006E-14, -1.202E-13, 5.9799999999999937E-13
DataValue, -1.7, 0.5, 2.9000000000000003E-13, -3.62E-14, 3.6800000000000055E-13
DataValue, -1.6500000000000001, 0.5, 1.18E-12, -8.34E-14, -8.34000000000001E-13
DataValue, -1.6, 0.5, 1.6000000000000003E-13, -1.196E-13, -1.7199999999999977E-13
DataValue, -1.55, 0.5, 7.4000000000000008E-13, -1.006E-13, -6.9999999999999891E-14
DataValue, -1.5, 0.5, -1.1000000000000001E-13, -1.2659999999999999E-13, 7.9999999999999328E-15
DataValue, -1.45, 0.5, -1E-13, -9.98E-14, -3.1200000000000049E-13
DataValue, -1.4000000000000001, 0.5, 5E-14, -1.578E-13, -1.0000000000000009E-13
DataValue, -1.35, 0.5, 7E-14, -1.098E-13, 4.9999999999999959E-13
DataValue, -1.3, 0.5, -3.7000000000000004E-13, -1.0779999999999999E-13, 4.0399999999999959E-13
DataValue, -1.25, 0.5, -2.8E-13, -6.94E-14, -5.0199999999999968E-13
DataValue, -1.2, 0.5, 5E-13, -1.58E-13, -4.4200000000000064E-13
DataValue, -1.1500000000000001, 0.5, 2E-13, -1.136E-13, 5.0400000000000068E-13
DataValue, -1.1, 0.5, -2E-13, -1.076E-13, 4.6599999999999953E-13
DataValue, -1.05, 0.5, 3.0000000000000005E-14, -6.7E-14, 1.6199999999999994E-13
DataValue, -1, 0.5, 1.2000000000000002E-13, -9.14E-14, 1.000000000000001E-13
DataValue, -0.95000000000000007, 0.5, -1E-13, -5.7E-14, 1.8000000000000004E-13
DataValue, -0.9, 0.5, 1.27E-12, -7.34E-14, -6.6399999999999949E-13
DataValue, -0.85, 0.5, 3.1000000000000004E-13, -1.234E-13, -7.5000000000000024E-13
DataValue, -0.8, 0.5, -9.0000000000000008E-14, -1.484E-13, 5.5200000000000017E-13
DataValue, -0.75, 0.5, -2.5E-13, -6.82E-14, 4.6200000000000015E-13
DataValue, -0.70000000000000007, 0.5, 2.2000000000000002E-13, -1.022E-13, -4.7000000000000012E-13
DataValue, -0.65, 0.5, 5E-14, -1.152E-13, 8.4399999999999923E-13
DataValue, -0.6, 0.5, -4.3000000000000004E-13, -1.78E-14, 3.6560000000000006E-12
DataValue, -0.55, 0.5, -1.1000000000000001E-13, 2.5039999999999997E-13, 1.0836000000000001E-11
DataValue, -0.5, 0.5, 1.0000000000000002E-14, 1.0658E-12, 3.6353999999999992E-11
DataValue, -0.45, 0.5, 7E-13, 3.8858E-12, 1.2859000000000002E-10
DataValue, -0.4, 0.5, -1.0000000000000002E-14, 1.3924799999999999E-11, 4.2302200000000012E-10
DataValue, -0.35000000000000003, 0.5, -1.3E-13, 4.6188E-11, 1.2587519999999996E-09
DataValue, -0.3, 0.5, 1.08E-12, 1.398E-10, 3.3101199999999993E-09
DataValue, -0.25, 0.5, 1.31E-12, 3.7720000000000005E-10, 7.3696000000000023E-09
DataValue, -0.2, 0.5, 1.6200000000000002E-12, 8.7676000000000008E-10, 1.3729999999999998E-08
DataValue, -0.15, 0.5, -7.4000000000000008E-13, 1.7502E-09, 2.16664E-08
DataValue, -0.1, 0.5, 5.9E-13, 3.0434E-09, 2.9618000000000004E-08
DataValue, -0.05, 0.5, 1.1000000000000002E-12, 4.712E-09, 3.6517999999999997E-08
DataValue, 0, 0.5, 1.4800000000000002E-12, 6.6952E-09, 4.2357999999999988E-08
DataValue, 0.05, 0.5, 9.8E-13, 8.9478E-09, 4.7963999999999992E-08
DataValue, 0.1, 0.5, 1.0500000000000002E-12, 1.14916E-08, 5.3679999999999995E-08
DataValue, 0.15, 0.5, 1.7E-13, 1.4315799999999998E-08, 6.2197999999999972E-08
DataValue, 0.2, 0.5, 4.1E-13, 1.7711399999999997E-08, 7.0595999999999979E-08
DataValue, 0.25, 0.5, -1.5000000000000002E-13, 2.1375399999999996E-08, 7.9152E-08
DataValue, 0.3, 0.5, 1.1000000000000001E-13, 2.5626599999999997E-08, 9.0407999999999972E-08
