
SetupTitle, TFT Id-Vg
PrimitiveTest, I/V Sweep
DataValue, 1, 0.1, 1.2000000000000002E-13, 1.6432799999999998E-08, 1.4644000000000012E-08
DataValue, 1.05, 0.1, 4.4000000000000004E-13, 1.71652E-08, 1.4731999999999989E-08
DataValue, 1.1, 0.1, 3.9000000000000005E-13, 1.7905999999999998E-08, 1.4829999999999961E-08
DataValue, 1.1500000000000001, 0.1, 3.0000000000000005E-14, 1.8648199999999997E-08, 1.4874000000000025E-08
DataValue, 1.2, 0.1, 4.1E-13, 1.93934E-08, 1.4946000000000047E-08
DataValue, 1.25, 0.1, 5.4E-13, 2.01428E-08, 1.5035999999999983E-08
DataValue, 1.3, 0.1, 5.2E-13, 2.0897E-08, 1.5241999999999972E-08
DataValue, 1.35, 0.1, 2.1000000000000001E-13, 2.1666999999999998E-08, 1.5267999999999988E-08
DataValue, 1.4000000000000001, 0.1, 6.8E-13, 2.24238E-08, 1.5224000000000024E-08
DataValue, 1.45, 0.1, 9.1000000000000016E-13, 2.31894E-08, 1.5314000000000027E-08
DataValue, 1.5, 0.1, 1.03E-12, 2.39552E-08, 1.5353999999999973E-08
DataValue, 1.55, 0.1, 1.0600000000000001E-12, 2.4724799999999997E-08, 1.5391999999999977E-08
DataValue, 1.6, 0.1, 1.0600000000000001E-12, 2.5494399999999998E-08, 1.5407999999999982E-08
DataValue, 1.6500000000000001, 0.1, 1E-12, 2.6265599999999997E-08, 1.5507999999999996E-08
DataValue, 1.7, 0.1, 1.02E-12, 2.7045199999999996E-08, 1.5594000000000014E-08
DataValue, 1.75, 0.1, 9.6000000000000015E-13, 2.7824999999999996E-08, 1.5598E-08
DataValue, 1.8, 0.1, 1.1600000000000001E-12, 2.8604999999999997E-08, 1.5600000000000007E-08
DataValue, 1.85, 0.1, 1.4900000000000001E-12, 2.9384999999999998E-08, 1.577E-08
DataValue, 1.9000000000000001, 0.1, 1.2400000000000002E-12, 3.0182E-08, 1.5878000000000018E-08
DataValue, 1.95, 0.1, 1.4E-12, 3.09728E-08, 1.5814000000000032E-08
DataValue, 2, 0.1, 1.46E-12, 3.17634E-08, 1.5794000000000009E-08
DataValue, 2.05, 0.1, 1.2900000000000002E-12, 3.25522E-08, 1.578599999999994E-08
DataValue, 2.1, 0.1, 1.37E-12, 3.3341999999999995E-08, 1.5868000000000007E-08
DataValue, 2.15, 0.1, 1.4200000000000002E-12, 3.4139E-08, 1.5912000000000004E-08
DataValue, 2.2, 0.1, 1.4E-12, 3.49332E-08, 1.5921999999999949E-08
DataValue, 2.25, 0.1, 1.2800000000000002E-12, 3.5731199999999995E-08, 1.5979999999999975E-08
DataValue, 2.3000000000000003, 0.1, 1.2800000000000002E-12, 3.6531199999999996E-08, 1.6017999999999978E-08
DataValue, 2.35, 0.1, 1.17E-12, 3.7332999999999994E-08, 1.6014000000000096E-08
DataValue, 2.4, 0.1, 1.08E-12, 3.81326E-08, 1.6203999999999978E-08
DataValue, 2.45, 0.1, 1.26E-12, 3.8953399999999993E-08, 1.623199999999997E-08
DataValue, 2.5, 0.1, 1.0600000000000001E-12, 3.97558E-08, 1.6108000000000014E-08
DataValue, 2.5500000000000003, 0.1, 1.1500000000000002E-12, 4.0564199999999996E-08, 1.6171999999999968E-08
DataValue, 2.6, 0.1, 1.2900000000000002E-12, 4.1372999999999996E-08, 1.6216000000000034E-08
DataValue, 2.65, 0.1, 9.2000000000000012E-13, 4.2185799999999994E-08, 1.625600000000001E-08
DataValue, 2.7, 0.1, 7.3E-13, 4.29986E-08, 1.620600000000002E-08
DataValue, 2.75, 0.1, 9.7000000000000011E-13, 4.38064E-08, 1.6219999999999982E-08
DataValue, 2.8000000000000003, 0.1, 6.7000000000000007E-13, 4.46206E-08, 1.6317999999999988E-08
DataValue, 2.85, 0.1, 6.5000000000000006E-13, 4.54382E-08, 1.635800000000004E-08
DataValue, 2.9, 0.1, 8.7E-13, 4.6256399999999996E-08, 1.6367999999999978E-08
DataValue, 2.95, 0.1, 1.03E-12, 4.7074999999999996E-08, 1.6376000000000014E-08
DataValue, 3, 0.1, 1.09E-12, 4.7894E-08, 1.6527999999999961E-08
DataValue, 3.0500000000000003, 0.1, 5.7E-13, 4.8727799999999994E-08, 1.6587999999999963E-08
DataValue, 3.1, 0.1, 9.4E-13, 4.9552799999999996E-08, 1.6478000000000043E-08
DataValue, 3.15, 0.1, 6.400000000000001E-13, 5.0375599999999992E-08, 1.6511999999999956E-08
DataValue, 3.2, 0.1, 1.07E-12, 5.1203999999999993E-08, 1.6554000000000044E-08
DataValue, 3.25, 0.1, 4.2000000000000003E-13, 5.2031E-08, 1.6556000000000019E-08
DataValue, 3.3000000000000003, 0.1, 6.7000000000000007E-13, 5.2859599999999996E-08, 1.6605999999999944E-08
DataValue, 3.35, 0.1, 7.9000000000000007E-13, 5.3691599999999994E-08, 1.664400000000002E-08
DataValue, 3.4, 0.1, 4.6000000000000006E-13, 5.4523999999999992E-08, 1.6623999999999991E-08
DataValue, 3.45, 0.1, 3.8000000000000005E-13, 5.5353999999999994E-08, 1.6651999999999983E-08
DataValue, 3.5, 0.1, 5.4E-13, 5.6189199999999992E-08, 1.6733999999999983E-08
DataValue, 3.5500000000000003, 0.1, 6.6E-13, 5.7027399999999994E-08, 1.6762000000000041E-08
DataValue, 3.6, 0.1, 1.8000000000000002E-13, 5.78654E-08, 1.6748000000000085E-08
DataValue, 3.65, 0.1, 4E-13, 5.8702199999999996E-08, 1.6785999999999946E-08
DataValue, 3.7, 0.1, 3.2000000000000005E-13, 5.9543999999999994E-08, 1.6836000000000003E-08
DataValue, 3.75, 0.1, -2.0000000000000003E-14, 6.03858E-08, 1.6928000000000014E-08
DataValue, 3.8000000000000003, 0.1, -4.0000000000000006E-14, 6.12368E-08, 1.6913999999999919E-08
DataValue, 3.85, 0.1, -8.0000000000000013E-14, 6.2077199999999992E-08, 1.6908000000000068E-08
DataValue, 3.9, 0.1, 3.6000000000000003E-13, 6.29276E-08, 1.6973999999999987E-08
DataValue, 3.95, 0.1, -1.7E-13, 6.3774599999999992E-08, 1.6919999999999979E-08
DataValue, 4, 0.1, -2.0000000000000003E-14, 6.46196E-08, 1.69820000000001E-08
DataValue, 4.05, 0.1, 2.1000000000000001E-13, 6.54728E-08, 1.7045999999999986E-08
DataValue, 4.1, 0.1, -1.8000000000000002E-13, 6.632419999999999E-08, 1.7051999999999897E-08
DataValue, 4.15, 0.1, -1.7E-13, 6.7178E-08, 1.7089999999999963E-08
DataValue, 4.2, 0.1, -3.5E-13, 6.80332E-08, 1.7126000000000077E-08
DataValue, 4.25, 0.1, -3.1000000000000004E-13, 6.88906E-08, 1.7148000000000075E-08
DataValue, 4.3, 0.1, -5.3000000000000006E-13, 6.9748E-08, 1.7183999999999884E-08
DataValue, 4.3500000000000005, 0.1, -4.7E-13, 7.0609E-08, 1.718599999999986E-08
DataValue, 4.4, 0.1, -6.0000000000000009E-14, 7.1466599999999992E-08, 1.7252000000000011E-08
DataValue, 4.45, 0.1, -3.6000000000000003E-13, 7.2334199999999989E-08, 1.7286000000000129E-08
DataValue, 4.5, 0.1, -3.0000000000000003E-13, 7.31952E-08, 1.7254000000000119E-08
DataValue, 4.55, 0.1, -4E-13, 7.40596E-08, 1.7261999999999867E-08
DataValue, 4.6000000000000005, 0.1, -4.7E-13, 7.49214E-08, 1.7287999999999949E-08
DataValue, 4.65, 0.1, -3.0000000000000003E-13, 7.57884E-08, 1.7373999999999991E-08
DataValue, 4.7, 0.1, -2.9000000000000003E-13, 7.6658799999999988E-08, 1.7384000000000002E-08
DataValue, 4.75, 0.1, -1.9000000000000002E-13, 7.7526799999999992E-08, 1.7362000000000136E-08
DataValue, 4.8, 0.1, -1.3E-13, 7.8395E-08, 1.7435999999999879E-08
DataValue, 4.8500000000000005, 0.1, 1.1000000000000001E-13, 7.927039999999999E-08, 1.7515999999999837E-08
DataValue, 4.9, 0.1, 2.7E-13, 8.0146599999999988E-08, 1.7504000000000138E-08
DataValue, 4.95, 0.1, -6.0000000000000009E-14, 8.10208E-08, 1.7474000000000104E-08
DataValue, 5, 0.1, -1E-13, 8.1893999999999992E-08, 1.7678000000000018E-08
DataValue, 5.05, 0.1, -3.0000000000000005E-14, 8.2788599999999993E-08, 1.7703999999999941E-08
DataValue, 5.1000000000000005, 0.1, 1.3E-13, 8.36644E-08, 1.7589999999999868E-08
DataValue, 5.15, 0.1, 8.0000000000000013E-14, 8.4547599999999989E-08, 1.7647999999999984E-08
DataValue, 5.2, 0.1, 4.2000000000000003E-13, 8.5429199999999988E-08, 1.7640000000000081E-08
DataValue, 5.25, 0.1, 2.5E-13, 8.6311599999999991E-08, 1.7680000000000126E-08
DataValue, 5.3, 0.1, 1.3E-13, 8.71972E-08, 1.7711999999999977E-08
DataValue, 5.3500000000000005, 0.1, 2.6E-13, 8.80828E-08, 1.7617999999999927E-08
DataValue, 5.4, 0.1, 1.2000000000000002E-13, 8.8959E-08, 1.7718000000000063E-08
DataValue, 5.45, 0.1, 4.0000000000000006E-14, 8.98546E-08, 1.7806000000000057E-08
DataValue, 5.5, 0.1, 2E-13, 9.07396E-08, 1.7840000000000043E-08
DataValue, 5.55, 0.1, 5.6E-13, 9.16386E-08, 1.7817999999999885E-08
DataValue, 5.6000000000000005, 0.1, 7.2000000000000006E-13, 9.25214E-08, 1.77839999999999E-08
DataValue, 5.65, 0.1, 6.1E-13, 9.3417E-08, 1.7886000000000015E-08
DataValue, 5.7, 0.1, 5.5000000000000008E-13, 9.4309999999999989E-08, 1.7872000000000052E-08
DataValue, 5.75, 0.1, 7.6000000000000009E-13, 9.52042E-08, 1.7910000000000122E-08
DataValue, 5.8, 0.1, 7.2000000000000006E-13, 9.6101E-08, 1.7939999999999865E-08
DataValue, 5.8500000000000005, 0.1, 6.8E-13, 9.699819999999999E-08, 1.7933999999999805E-08
DataValue, 5.9, 0.1, 5.3000000000000006E-13, 9.7894399999999985E-08, 1.7972000000000033E-08
DataValue, 5.95, 0.1, 1.0100000000000001E-12, 9.8795399999999987E-08, 1.8012000000000079E-08
DataValue, 6, 0.1, 1.21E-12, 9.9695599999999986E-08, 1.8050000000000148E-08
DataValue, 6.05, 0.1, 7.7000000000000005E-13, 1.006004E-07, 1.798599999999997E-08
DataValue, 6.1000000000000005, 0.1, 1.03E-12, 1.0149419999999999E-07, 1.8055999999999785E-08
DataValue, 6.15, 0.1, 1.03E-12, 1.0240599999999998E-07, 1.8148000000000021E-08
DataValue, 6.2, 0.1, 1.41E-12, 1.0330899999999999E-07, 1.816200000000012E-08
DataValue, 6.25, 0.1, 1.23E-12, 1.0422219999999999E-07, 1.825200000000009E-08
DataValue, 6.3, 0.1, 1.5400000000000001E-12, 1.0513419999999999E-07, 1.8203999999999847E-08
DataValue, 6.3500000000000005, 0.1, 1.6800000000000001E-12, 1.0604259999999998E-07, 1.807599999999994E-08
DataValue, 6.4, 0.1, 1.27E-12, 1.069418E-07, 1.8138000000000142E-08
DataValue, 6.45, 0.1, 1.32E-12, 1.0785639999999999E-07, 1.8158000000000033E-08
DataValue, 6.5, 0.1, 1.3000000000000001E-12, 1.0875759999999999E-07, 1.8222000000000056E-08
DataValue, 6.55, 0.1, 1.4700000000000002E-12, 1.0967859999999999E-07, 1.8583999999999877E-08
DataValue, 6.6000000000000005, 0.1, 1.7000000000000002E-12, 1.1061599999999999E-07, 1.8475999999999861E-08
DataValue, 6.65, 0.1, 1.45E-12, 1.1152619999999999E-07, 1.8340000000000083E-08
DataValue, 6.7, 0.1, 1.41E-12, 1.1244999999999999E-07, 1.8550000000000057E-08
DataValue, 6.75, 0.1, 1.3500000000000001E-12, 1.1338119999999999E-07, 1.7810000000000009E-08
DataValue, 6.8, 0.1, 1.27E-12, 1.1423099999999999E-07, 1.818800000000004E-08
DataValue, 6.8500000000000005, 0.1, 1.1100000000000001E-12, 1.152E-07, 1.869000000000005E-08
DataValue, 6.9, 0.1, 9.2000000000000012E-13, 1.161E-07, 1.8400000000000019E-08
DataValue, 6.95, 0.1, 1.6000000000000003E-13, 1.1704E-07, 1.9000000000000038E-08
DataValue, 7, 0.1, -1.5000000000000002E-13, 1.18E-07, 1.8600000000000114E-08
DataValue, 7.05, 0.1, 3.9000000000000005E-13, 1.189E-07, 1.8199999999999895E-08
DataValue, 7.1000000000000005, 0.1, 1.1000000000000002E-12, 1.1982E-07, 1.8599999999999948E-08
DataValue, 7.15, 0.1, 1.08E-12, 1.2076E-07, 1.8599999999999981E-08
DataValue, 7.2, 0.1, 4.2000000000000003E-13, 1.2168E-07, 1.8599999999999981E-08
DataValue, 7.25, 0.1, -2.2000000000000002E-13, 1.2262E-07, 1.8400000000000284E-08
DataValue, 7.3, 0.1, 6.0000000000000007E-13, 1.2352E-07, 1.8599999999999816E-08
DataValue, 7.3500000000000005, 0.1, 1.32E-12, 1.2448E-07, 1.8599999999999816E-08
DataValue, 7.4, 0.1, 8.9E-13, 1.2538E-07, 1.8400000000000284E-08
DataValue, 7.45, 0.1, 0, 1.2632E-07, 1.8599999999999981E-08
DataValue, 7.5, 0.1, -3.8000000000000005E-13, 1.2724E-07, 1.8799999999999943E-08
DataValue, 7.55, 0.1, 4.7E-13, 1.282E-07, 1.9E-08
DataValue, 7.6000000000000005, 0.1, 1.17E-12, 1.2914E-07, 1.8799999999999778E-08
DataValue, 7.65, 0.1, 8.4000000000000006E-13, 1.3007999999999998E-07, 1.8400000000000019E-08
DataValue, 7.7, 0.1, 5E-14, 1.3098E-07, 1.8600000000000246E-08
DataValue, 7.75, 0.1, -1.3E-13, 1.3194E-07, 1.9200000000000136E-08
DataValue, 7.8, 0.1, 5.1E-13, 1.329E-07, 1.8599999999999816E-08
DataValue, 7.8500000000000005, 0.1, 1.02E-12, 1.338E-07, 1.8399999999999854E-08
DataValue, 7.9, 0.1, 5.9E-13, 1.3474E-07, 1.900000000000017E-08
DataValue, 7.95, 0.1, -6.0000000000000009E-14, 1.357E-07, 1.8999999999999905E-08
DataValue, 8, 0.1, 1.0000000000000002E-14, 1.3663999999999999E-07, 1.8599999999999816E-08
DataValue, 8.05, 0.1, 9.1000000000000016E-13, 1.3756E-07, 1.8400000000000284E-08
DataValue, 8.1, 0.1, 1.4400000000000001E-12, 1.3848E-07, 1.8800000000000208E-08
DataValue, 8.15, 0.1, 4.8000000000000008E-13, 1.3944E-07, 1.8999999999999905E-08
DataValue, 8.2, 0.1, -9.0000000000000008E-14, 1.4038E-07, 1.9399999999999833E-08
DataValue, 8.25, 0.1, -1.5000000000000002E-13, 1.4137999999999999E-07, 1.9399999999999754E-08
DataValue, 8.3, 0.1, 7.9000000000000007E-13, 1.4232E-07, 1.8600000000000246E-08
DataValue, 8.35, 0.1, 1.1900000000000002E-12, 1.4324E-07, 1.8800000000000208E-08
DataValue, 8.4, 0.1, 2.9000000000000003E-13, 1.442E-07, 1.9199999999999871E-08
DataValue, 8.45, 0.1, -3.0000000000000003E-13, 1.4515999999999998E-07, 1.8999999999999905E-08
DataValue, 8.5, 0.1, 5E-14, 1.461E-07, 1.8799999999999874E-08
DataValue, 8.55, 0.1, 7.4000000000000008E-13, 1.4704E-07, 1.8800000000000208E-08
DataValue, 8.6, 0.1, 1.5E-12, 1.4798E-07, 1.9400000000000098E-08
DataValue, 8.65, 0.1, 4E-13, 1.4898E-07, 1.919999999999953E-08
DataValue, 8.7000000000000011, 0.1, -9.0000000000000008E-14, 1.4989999999999999E-07, 1.8999999999999905E-08
DataValue, 8.75, 0.1, 6.2000000000000008E-13, 1.5087999999999999E-07, 1.9200000000000136E-08
DataValue, 8.8, 0.1, 1.17E-12, 1.5182E-07, 1.900000000000017E-08
DataValue, 8.85, 0.1, 1.22E-12, 1.5278E-07, 1.9400000000000098E-08
DataValue, 8.9, 0.1, 2.5E-13, 1.5376E-07, 1.8999999999999833E-08
DataValue, 8.9500000000000011, 0.1, -5.5000000000000008E-13, 1.5468E-07, 1.9999999999999984E-08
DataValue, 9, 0.1, 6.8E-13, 1.5575999999999999E-07, 1.8599999999999981E-08
DataValue, 9.05, 0.1, 1.3800000000000002E-12, 1.5654E-07, 1.8000000000000092E-08
DataValue, 9.1, 0.1, 1.37E-12, 1.5756E-07, 1.9999999999999984E-08
DataValue, 9.15, 0.1, 3.4E-13, 1.5854E-07, 1.9599999999999712E-08
DataValue, 9.2000000000000011, 0.1, -1.2000000000000002E-13, 1.5952E-07, 1.960000000000006E-08
DataValue, 9.25, 0.1, 4.6000000000000006E-13, 1.605E-07, 1.9200000000000136E-08
DataValue, 9.3, 0.1, 9.9E-13, 1.6144E-07, 1.9200000000000136E-08
DataValue, 9.35, 0.1, 9.1000000000000016E-13, 1.6242E-07, 1.9200000000000136E-08
DataValue, 9.4, 0.1, 9.0000000000000008E-14, 1.6336E-07, 1.9399999999999754E-08
DataValue, 9.4500000000000011, 0.1, -2.1000000000000001E-13, 1.6436E-07, 1.9800000000000022E-08
DataValue, 9.5, 0.1, 5E-13, 1.6534E-07, 1.9400000000000098E-08
DataValue, 9.55, 0.1, 1.41E-12, 1.663E-07, 1.960000000000006E-08
DataValue, 9.6, 0.1, 9.6000000000000015E-13, 1.673E-07, 1.9400000000000098E-08
DataValue, 9.65, 0.1, 1.1000000000000001E-13, 1.6824E-07, 1.9399999999999754E-08
DataValue, 9.7000000000000011, 0.1, -1.9000000000000002E-13, 1.6924E-07, 1.9400000000000098E-08
DataValue, 9.75, 0.1, 6.400000000000001E-13, 1.7018E-07, 1.9200000000000136E-08
DataValue, 9.8, 0.1, 1.08E-12, 1.7116E-07, 1.9400000000000098E-08
DataValue, 9.85, 0.1, 1.08E-12, 1.7212E-07, 1.9800000000000022E-08
DataValue, 9.9, 0.1, 2.4000000000000004E-13, 1.7314E-07, 1.919999999999953E-08
DataValue, 9.9500000000000011, 0.1, -4.9E-13, 1.7404E-07, 1.9400000000000098E-08
DataValue, 10, 0.1, 5.5000000000000008E-13, 1.7508E-07, 2.0800000000000736E-08
DataValue, -5, 0.5, -5.7E-13, -2.368E-13, -1.2680000000000037E-12
DataValue, -4.95, 0.5, -4.2000000000000003E-13, -3.0019999999999997E-13, -1.1740000000000041E-12
DataValue, -4.9, 0.5, -3.1000000000000004E-13, -3.542E-13, 6.8400000000000234E-13
DataValue, -4.8500000000000005, 0.5, 2.1000000000000001E-13, -2.318E-13, 6.2199999999999644E-13
DataValue, -4.8, 0.5, 1.1600000000000001E-12, -2.92E-13, -4.0799999999999771E-13
DataValue, -4.75, 0.5, 8E-13, -2.7259999999999997E-13, 4.3800000000000182E-13
DataValue, -4.7, 0.5, 5.9E-13, -2.482E-13, -4.3800000000000182E-13
DataValue, -4.65, 0.5, 9.4E-13, -3.164E-13, -4.0800000000000134E-13
DataValue, -4.6000000000000005, 0.5, -3.1000000000000004E-13, -2.89E-13, -6.95999999999996E-13
DataValue, -4.55, 0.5, 7E-14, -3.8599999999999997E-13, -1.1439999999999939E-12
DataValue, -4.5, 0.5, 3.0000000000000005E-14, -4.034E-13, 3.4200000000000117E-13
DataValue, -4.45, 0.5, -6.3E-13, -3.518E-13, 1.4240000000000048E-12
DataValue, -4.4, 0.5, -3.7000000000000004E-13, -2.61E-13, -2.8000000000000083E-14
DataValue, -4.3500000000000005, 0.5, 2.4000000000000004E-13, -3.5459999999999997E-13, -1.065999999999994E-12
DataValue, -4.3, 0.5, -4.5000000000000005E-13, -3.6759999999999997E-13, 4.5399999999999746E-13
DataValue, -4.25, 0.5, -4E-13, -3.092E-13, 8.4400000000000276E-13
DataValue, -4.2, 0.5, 2.2000000000000002E-13, -2.832E-13, 5.0800000000000177E-13
DataValue, -4.15, 0.5, 5.4E-13, -2.584E-13, -6.9999999999999631E-13
DataValue, -4.1, 0.5, 1.04E-12, -3.532E-13, -1.2179999999999934E-12
DataValue, -4.05, 0.5, -2.8E-13, -3.802E-13, -1.9600000000000058E-13
DataValue, -4, 0.5, 4.9E-13, -3.728E-13, 2.5200000000000074E-13
DataValue, -3.95, 0.5, -9.0000000000000008E-14, -3.55E-13, -4.5999999999999968E-14
DataValue, -3.9, 0.5, -3.5E-13, -3.774E-13, 2.8399999999999985E-13
DataValue, -3.85, 0.5, -2E-13, -3.266E-13, 1.6400000000000069E-13
DataValue, -3.8000000000000003, 0.5, 2.5E-13, -3.61E-13, -4.9399999999999981E-13
DataValue, -3.75, 0.5, -5.6E-13, -3.76E-13, 5.679999999999992E-13
DataValue, -3.7, 0.5, -1.9000000000000002E-13, -3.042E-13, -5.1999999999999633E-14
DataValue, -3.65, 0.5, 8E-13, -3.812E-13, -7.1399999999999918E-13
DataValue, -3.6, 0.5, 5.5000000000000008E-13, -3.756E-13, -1.1600000000000062E-13
DataValue, -3.5500000000000003, 0.5, -1.7E-13, -3.928E-13, -1.8000000000000009E-14
DataValue, -3.5, 0.5, -3.1000000000000004E-13, -3.774E-13, 5.1799999999999941E-13
DataValue, -3.45, 0.5, 3.9000000000000005E-13, -3.41E-13, -6.2599999999999945E-13
DataValue, -3.4, 0.5, 2.2000000000000002E-13, -4.4E-13, -1.7999999999999959E-13
DataValue, -3.35, 0.5, -1.5000000000000002E-13, -3.59E-13, 4.3400000000000153E-13
DataValue, -3.3000000000000003, 0.5, -3.2000000000000005E-13, -3.966E-13, -5.4599999999999939E-13
DataValue, -3.25, 0.5, 3.5E-13, -4.1359999999999997E-13, -1.0800000000000005E-13
DataValue, -3.2, 0.5, -1.9000000000000002E-13, -4.074E-13, 1.8799999999999963E-13
DataValue, -3.15, 0.5, -3.7000000000000004E-13, -3.948E-13, -2.1199999999999983E-13
DataValue, -3.1, 0.5, 1.1000000000000001E-13, -4.286E-13, -1.2600000000000062E-13
DataValue, -3.0500000000000003, 0.5, 4E-13, -4.074E-13, 1.0939999999999992E-12
DataValue, -3, 0.5, -4.1E-13, -3.192E-13, 8.3399999999999958E-13
DataValue, -2.95, 0.5, 7.6000000000000009E-13, -3.24E-13, -6.5399999999999943E-13
DataValue, -2.9, 0.5, 5.1E-13, -3.846E-13, -7.2399999999999964E-13
DataValue, -2.85, 0.5, -3.7000000000000004E-13, -3.964E-13, 3.4800000000000134E-13
DataValue, -2.8000000000000003, 0.5, -4.0000000000000006E-14, -3.498E-13, -9.59999999999997E-14
DataValue, -2.75, 0.5, 2.2000000000000002E-13, -4.06E-13, -4.4399999999999952E-13
DataValue, -2.7, 0.5, -4.2000000000000003E-13, -3.942E-13, -4.0000000000002819E-15
DataValue, -2.65, 0.5, -2.4000000000000004E-13, -4.064E-13, 1.1559999999999987E-12
DataValue, -2.6, 0.5, 3.0000000000000005E-14, -2.786E-13, -1.600000000000004E-13
DataValue, -2.5500000000000003, 0.5, 2.9000000000000003E-13, -4.224E-13, -1.135999999999999E-12
DataValue, -2.5, 0.5, -4.9E-13, -3.922E-13, 7.7599999999999922E-13
DataValue, -2.45, 0.5, -1.9000000000000002E-13, -3.448E-13, -1.2799999999999993E-13
DataValue, -2.4, 0.5, 1E-13, -4.05E-13, -4.0199999999999935E-13
DataValue, -2.35, 0.5, -3.0000000000000005E-14, -3.85E-13, 7.8000000000000294E-13
DataValue, -2.3000000000000003, 0.5, -3.3E-13, -3.2699999999999997E-13, -2.00000000000004E-14
DataValue, -2.25, 0.5, 1.7E-13, -3.87E-13, -8.1399999999999966E-13
DataValue, -2.2, 0.5, 4.9E-13, -4.084E-13, -4.479999999999993E-13
DataValue, -2.15, 0.5, -9.0000000000000008E-14, -4.318E-13, 6.1799999999999949E-13
DataValue, -2.1, 0.5, -8.300000000000001E-13, -3.466E-13, 8.0999999999999938E-13
DataValue, -2.05, 0.5, 7.100000000000001E-13, -3.508E-13, -3.9199999999999939E-13
DataValue, -2, 0.5, 1E-13, -3.858E-13, -7.5999999999999979E-14
DataValue, -1.95, 0.5, -4.4000000000000004E-13, -3.5839999999999997E-13, 3.0600000000000031E-13
DataValue, -1.9000000000000001, 0.5, -1.1000000000000001E-13, -3.552E-13, -5.1000000000000106E-13
DataValue, -1.85, 0.5, -1.0000000000000002E-14, -4.094E-13, -7.5999999999999908E-13
DataValue, -1.8, 0.5, 3.0000000000000003E-13, -4.3119999999999997E-13, 6.8000000000000253E-14
DataValue, -1.75, 0.5, -2.2000000000000002E-13, -4.0259999999999997E-13, 5.7399999999999937E-13
DataValue, -1.7, 0.5, 1.5000000000000002E-13, -3.738E-13, 2.1600000000000006E-13
DataValue, -1.6500000000000001, 0.5, 4.2000000000000003E-13, -3.81E-13, -3.5400000000000076E-13
DataValue, -1.6, 0.5, -2.1000000000000001E-13, -4.092E-13, 3.559999999999999E-13
DataValue, -1.55, 0.5, -4.1E-13, -3.4539999999999997E-13, 3.7599999999999976E-13
DataValue, -1.5, 0.5, -1.2000000000000002E-13, -3.716E-13, -2.7399999999999989E-13
DataValue, -1.45, 0.5, 1.1000000000000001E-13, -3.728E-13, -1.1399999999999997E-13
DataValue, -1.4000000000000001, 0.5, -2.1000000000000001E-13, -3.83E-13, 1.9600000000000012E-13
DataValue, -1.35, 0.5, -3.0000000000000003E-13, -3.532E-13, -3.3399999999999959E-13
DataValue, -1.3, 0.5, 1E-13, -4.1639999999999997E-13, -2.9999999999999948E-13
DataValue, -1.25, 0.5, -9.0000000000000008E-14, -3.8319999999999997E-13, 5.9999999999999946E-13
DataValue, -1.2, 0.5, -5.2E-13, -3.564E-13, 7.5200000000000073E-13
DataValue, -1.1500000000000001, 0.5, -1.2000000000000002E-13, -3.08E-13, -3.2400000000000039E-13
DataValue, -1.1, 0.5, 3.1000000000000004E-13, -3.8879999999999997E-13, -7.2999999999999931E-13
DataValue, -1.05, 0.5, -5E-14, -3.81E-13, 5.15999999999999E-13
DataValue, -1, 0.5, -5.7E-13, -3.372E-13, -8.0000000000000177E-14
DataValue, -0.95000000000000007, 0.5, 4.9E-13, -3.89E-13, -6.0399999999999985E-13
DataValue, -0.9, 0.5, 1.0000000000000002E-14, -3.976E-13, -1.6999999999999963E-13
DataValue, -0.85, 0.5, -6.3E-13, -4.06E-13, 9.1200000000000035E-13
DataValue, -0.8, 0.5, -4.1E-13, -3.064E-13, 2.480000000000001E-13
DataValue, -0.75, 0.5, 4.1E-13, -3.812E-13, -1.0220000000000003E-12
DataValue, -0.70000000000000007, 0.5, -2.8E-13, -4.086E-13, 3.7399999999999982E-13
DataValue, -0.65, 0.5, -2.4000000000000004E-13, -3.438E-13, 3.4999999999999972E-13
DataValue, -0.6, 0.5, 5E-14, -3.736E-13, -7.120000000000001E-13
DataValue, -0.55, 0.5, 8.5000000000000011E-13, -4.15E-13, 5.256000000000001E-12
DataValue, -0.5, 0.5, -5E-14, 1.52E-13, 1.7417999999999992E-11
DataValue, -0.45, 0.5, 1.45E-12, 1.3268E-12, 5.7360000000000009E-11
DataValue, -0.4, 0.5, 7.100000000000001E-13, 5.888E-12, 2.0307000000000003E-10
DataValue, -0.35000000000000003, 0.5, 4.1E-13, 2.16338E-11, 6.5544799999999972E-10
DataValue, -0.3, 0.5, 1.31E-12, 7.1432799999999993E-11, 1.8756619999999995E-09
DataValue, -0.25, 0.5, 8.8000000000000009E-13, 2.092E-10, 4.537872000000002E-09
DataValue, -0.2, 0.5, 7.4000000000000008E-13, 5.2522000000000007E-10, 8.7680000000000012E-09
DataValue, -0.15, 0.5, 1.1500000000000002E-12, 1.0860000000000002E-09, 1.38148E-08
DataValue, -0.1, 0.5, -5E-13, 1.9067E-09, 1.89E-08
DataValue, -0.05, 0.5, 9.0000000000000008E-14, 2.976E-09, 2.3817999999999995E-08
DataValue, 0, 0.5, 6.1E-13, 4.2885E-09, 2.8582E-08
DataValue, 0.05, 0.5, 1E-12, 5.8342E-09, 3.3347999999999995E-08
DataValue, 0.1, 0.5, 1.1100000000000001E-12, 7.6233E-09, 3.8147000000000004E-08
