
SetupTitle, TFT Id-Vg
PrimitiveTest, I/V Sweep
DataValue, 1.05, 0.1, 4.3000000000000004E-13, 3.1551E-09, 2.8679999999999963E-09
DataValue, 1.1, 0.1, 5.3000000000000006E-13, 3.2989E-09, 2.8909999999999992E-09
DataValue, 1.1500000000000001, 0.1, 1.13E-12, 3.4442E-09, 2.9060000000000059E-09
DataValue, 1.2, 0.1, 1.5300000000000001E-12, 3.5895E-09, 2.917000000000001E-09
DataValue, 1.25, 0.1, 9.2000000000000012E-13, 3.7359E-09, 2.9449999999999992E-09
DataValue, 1.3, 0.1, 1.6000000000000003E-13, 3.884E-09, 2.9859999999999953E-09
DataValue, 1.35, 0.1, -9.0000000000000008E-14, 4.0345E-09, 3.0079999999999937E-09
DataValue, 1.4000000000000001, 0.1, 2.5E-13, 4.1848E-09, 3.0020000000000068E-09
DataValue, 1.45, 0.1, 6.5000000000000006E-13, 4.3347E-09, 3.020000000000004E-09
DataValue, 1.5, 0.1, 9.5E-13, 4.4868E-09, 3.0329999999999969E-09
DataValue, 1.55, 0.1, 1.3000000000000001E-12, 4.638E-09, 3.0170000000000006E-09
DataValue, 1.6, 0.1, 6.3E-13, 4.7885E-09, 3.060000000000001E-09
DataValue, 1.6500000000000001, 0.1, 3.1000000000000004E-13, 4.944E-09, 3.0839999999999989E-09
DataValue, 1.7, 0.1, -6.0000000000000009E-14, 5.0969E-09, 3.064000000000001E-09
DataValue, 1.75, 0.1, -4E-13, 5.2504E-09, 3.0940000000000032E-09
DataValue, 1.8, 0.1, 4.2000000000000003E-13, 5.4063E-09, 3.114000000000001E-09
DataValue, 1.85, 0.1, 9.2000000000000012E-13, 5.5618E-09, 3.1429999999999975E-09
DataValue, 1.9000000000000001, 0.1, 1.1600000000000001E-12, 5.7206E-09, 3.1630000000000024E-09
DataValue, 1.95, 0.1, 1.17E-12, 5.8781E-09, 3.1460000000000013E-09
DataValue, 2, 0.1, 6.6E-13, 6.0352E-09, 3.1410000000000039E-09
DataValue, 2.05, 0.1, 3.2000000000000005E-13, 6.1922E-09, 3.1629999999999954E-09
DataValue, 2.1, 0.1, -3.9000000000000005E-13, 6.3515E-09, 3.1679999999999928E-09
DataValue, 2.15, 0.1, 2.4000000000000004E-13, 6.509E-09, 3.1739999999999946E-09
DataValue, 2.2, 0.1, 4.9E-13, 6.6688999999999996E-09, 3.1969999999999975E-09
DataValue, 2.25, 0.1, 8.8000000000000009E-13, 6.8287E-09, 3.1780000000000041E-09
DataValue, 2.3000000000000003, 0.1, 1.3500000000000001E-12, 6.9867E-09, 3.1870000000000027E-09
DataValue, 2.35, 0.1, 9.5E-13, 7.1474E-09, 3.2080000000000113E-09
DataValue, 2.4, 0.1, 6.6E-13, 7.3075E-09, 3.2200000000000005E-09
DataValue, 2.45, 0.1, -2.7E-13, 7.4694E-09, 3.2319999999999876E-09
DataValue, 2.5, 0.1, -3.0000000000000003E-13, 7.6307E-09, 3.222999999999989E-09
DataValue, 2.5500000000000003, 0.1, 3.4E-13, 7.7917E-09, 3.2300000000000035E-09
DataValue, 2.6, 0.1, 1.1900000000000002E-12, 7.9537E-09, 3.2340000000000192E-09
DataValue, 2.65, 0.1, 1.6E-12, 8.1151E-09, 3.2370000000000015E-09
DataValue, 2.7, 0.1, 1.07E-12, 8.2774E-09, 3.2489999999999887E-09
DataValue, 2.75, 0.1, 6.2000000000000008E-13, 8.44E-09, 3.259E-09
DataValue, 2.8000000000000003, 0.1, -5E-14, 8.6033E-09, 3.2569999999999911E-09
DataValue, 2.85, 0.1, -3.3E-13, 8.7657E-09, 3.2360000000000116E-09
DataValue, 2.9, 0.1, 2.7E-13, 8.9269E-09, 3.2619999999999968E-09
DataValue, 2.95, 0.1, 8.2E-13, 9.0919E-09, 3.2859999999999876E-09
DataValue, 3, 0.1, 1.2500000000000001E-12, 9.2555E-09, 3.3120000000000039E-09
DataValue, 3.0500000000000003, 0.1, 1.6300000000000001E-12, 9.4231E-09, 3.3059999999999938E-09
DataValue, 3.1, 0.1, 6.8E-13, 9.5861E-09, 3.2770000000000117E-09
DataValue, 3.15, 0.1, 3.4E-13, 9.7508E-09, 3.3020000000000091E-09
DataValue, 3.2, 0.1, -1.6000000000000003E-13, 9.9163E-09, 3.3089999999999905E-09
DataValue, 3.25, 0.1, -1.3E-13, 1.00817E-08, 3.3059999999999938E-09
DataValue, 3.3000000000000003, 0.1, 2.5E-13, 1.02469E-08, 3.3310000000000056E-09
DataValue, 3.35, 0.1, 6.9000000000000009E-13, 1.04148E-08, 3.3250000000000103E-09
DataValue, 3.4, 0.1, 1.2000000000000001E-12, 1.05794E-08, 3.3179999999999974E-09
DataValue, 3.45, 0.1, 1.26E-12, 1.07466E-08, 3.3349999999999902E-09
DataValue, 3.5, 0.1, 4.7E-13, 1.09129E-08, 3.3289999999999967E-09
DataValue, 3.5500000000000003, 0.1, -1.2000000000000002E-13, 1.10795E-08, 3.3549999999999964E-09
DataValue, 3.6, 0.1, -1.2000000000000002E-13, 1.12484E-08, 3.3530000000000189E-09
DataValue, 3.65, 0.1, 4.0000000000000006E-14, 1.14148E-08, 3.3560000000000008E-09
DataValue, 3.7, 0.1, 7.6000000000000009E-13, 1.1584E-08, 3.3319999999999769E-09
DataValue, 3.75, 0.1, 4.7E-13, 1.1747999999999999E-08, 3.3399999999999959E-09
DataValue, 3.8000000000000003, 0.1, 1.9000000000000002E-13, 1.1918E-08, 3.3699999999999968E-09
DataValue, 3.85, 0.1, 4.0000000000000006E-14, 1.2084999999999999E-08, 3.3660000000000105E-09
DataValue, 3.9, 0.1, 5.1E-13, 1.22546E-08, 3.3839999999999929E-09
DataValue, 3.95, 0.1, 2.4000000000000004E-13, 1.2423399999999998E-08, 3.3839999999999929E-09
DataValue, 4, 0.1, -1.8000000000000002E-13, 1.2592999999999999E-08, 3.3840000000000243E-09
DataValue, 4.05, 0.1, -2.0000000000000003E-14, 1.27618E-08, 3.4260000000000124E-09
DataValue, 4.1, 0.1, 3.6000000000000003E-13, 1.2935599999999999E-08, 3.4199999999999721E-09
DataValue, 4.15, 0.1, 6.2000000000000008E-13, 1.3103799999999999E-08, 3.3979999999999736E-09
DataValue, 4.2, 0.1, 2E-13, 1.3275399999999998E-08, 3.4200000000000188E-09
DataValue, 4.25, 0.1, 5E-13, 1.34458E-08, 3.41800000000001E-09
DataValue, 4.3, 0.1, 3.2000000000000005E-13, 1.3617199999999998E-08, 3.4299999999999834E-09
DataValue, 4.3500000000000005, 0.1, 4.2000000000000003E-13, 1.37888E-08, 3.4299999999999834E-09
DataValue, 4.4, 0.1, 5.6E-13, 1.3960199999999998E-08, 3.4100000000000075E-09
DataValue, 4.45, 0.1, 5.1E-13, 1.4129799999999999E-08, 3.45000000000002E-09
DataValue, 4.5, 0.1, 1.02E-12, 1.4305199999999999E-08, 3.4680000000000174E-09
DataValue, 4.55, 0.1, 6.0000000000000007E-13, 1.44766E-08, 3.4399999999999782E-09
DataValue, 4.6000000000000005, 0.1, 4.4000000000000004E-13, 1.4649199999999999E-08, 3.4619999999999763E-09
DataValue, 4.65, 0.1, 7.2000000000000006E-13, 1.4822799999999999E-08, 3.466000000000025E-09
DataValue, 4.7, 0.1, 8.6000000000000007E-13, 1.49958E-08, 3.4700000000000097E-09
DataValue, 4.75, 0.1, 7.7000000000000005E-13, 1.51698E-08, 3.4680000000000008E-09
DataValue, 4.8, 0.1, 1.07E-12, 1.53426E-08, 3.4559999999999827E-09
DataValue, 4.8500000000000005, 0.1, 1.22E-12, 1.55154E-08, 3.4779999999999812E-09
DataValue, 4.9, 0.1, 1.2500000000000001E-12, 1.56904E-08, 3.5140000000000067E-09
DataValue, 4.95, 0.1, 9.6000000000000015E-13, 1.5866799999999998E-08, 3.4920000000000082E-09
DataValue, 5, 0.1, 1.0100000000000001E-12, 1.6039599999999998E-08, 3.5080000000000131E-09
DataValue, 5.05, 0.1, 1.1500000000000002E-12, 1.6217599999999998E-08, 3.5439999999999762E-09
DataValue, 5.1000000000000005, 0.1, 1.17E-12, 1.6393999999999998E-08, 3.5359999999999737E-09
DataValue, 5.15, 0.1, 8.9E-13, 1.6571199999999998E-08, 3.5320000000000205E-09
DataValue, 5.2, 0.1, 1.5700000000000002E-12, 1.67472E-08, 3.5000000000000107E-09
DataValue, 5.25, 0.1, 1.2500000000000001E-12, 1.6921199999999997E-08, 3.5259999999999938E-09
DataValue, 5.3, 0.1, 1.08E-12, 1.7099799999999997E-08, 3.5439999999999762E-09
DataValue, 5.3500000000000005, 0.1, 1.4200000000000002E-12, 1.7275599999999997E-08, 3.5599999999999811E-09
DataValue, 5.4, 0.1, 1.4400000000000001E-12, 1.7455799999999997E-08, 3.5640000000000307E-09
DataValue, 5.45, 0.1, 1.4E-12, 1.7632E-08, 3.5540000000000194E-09
DataValue, 5.5, 0.1, 1.21E-12, 1.7811199999999997E-08, 3.574000000000009E-09
DataValue, 5.55, 0.1, 1.2000000000000001E-12, 1.7989399999999998E-08, 3.5659999999999747E-09
DataValue, 5.6000000000000005, 0.1, 1.5200000000000002E-12, 1.8167799999999997E-08, 3.5159999999999845E-09
DataValue, 5.65, 0.1, 1.4200000000000002E-12, 1.8341E-08, 3.5320000000000205E-09
DataValue, 5.7, 0.1, 1.27E-12, 1.8520999999999998E-08, 3.60400000000001E-09
DataValue, 5.75, 0.1, 9.8E-13, 1.8701399999999998E-08, 3.5940000000000316E-09
DataValue, 5.8, 0.1, 1.2500000000000001E-12, 1.88804E-08, 3.5839999999999885E-09
DataValue, 5.8500000000000005, 0.1, 1.1000000000000002E-12, 1.90598E-08, 3.5979999999999845E-09
DataValue, 5.9, 0.1, 1.2000000000000001E-12, 1.92402E-08, 3.5999999999999921E-09
DataValue, 5.95, 0.1, 1.02E-12, 1.9419799999999997E-08, 3.5839999999999872E-09
DataValue, 6, 0.1, 1.1500000000000002E-12, 1.9598599999999997E-08, 3.5900000000000139E-09
DataValue, 6.05, 0.1, 1.0600000000000001E-12, 1.9778799999999997E-08, 3.5979999999999845E-09
DataValue, 6.1000000000000005, 0.1, 7.6000000000000009E-13, 1.9958399999999998E-08, 3.6199999999999825E-09
DataValue, 6.15, 0.1, 8.4000000000000006E-13, 2.0140799999999997E-08, 3.61600000000003E-09
DataValue, 6.2, 0.1, 9.2000000000000012E-13, 2.032E-08, 3.5900000000000139E-09
DataValue, 6.25, 0.1, 5.2E-13, 2.0499799999999997E-08, 3.6340000000000108E-09
DataValue, 6.3, 0.1, 8E-13, 2.06834E-08, 3.6179999999999737E-09
DataValue, 6.3500000000000005, 0.1, 9.5E-13, 2.0861599999999997E-08, 3.5939999999999667E-09
DataValue, 6.4, 0.1, 1.0600000000000001E-12, 2.1042799999999998E-08, 3.6520000000000246E-09
DataValue, 6.45, 0.1, 7.8000000000000011E-13, 2.1226799999999998E-08, 3.6660000000000206E-09
DataValue, 6.5, 0.1, 7.5E-13, 2.14094E-08, 3.6720000000000146E-09
DataValue, 6.55, 0.1, 1.1000000000000002E-12, 2.1593999999999998E-08, 3.6799999999999844E-09
DataValue, 6.6000000000000005, 0.1, 3.7000000000000004E-13, 2.17774E-08, 3.6579999999999859E-09
DataValue, 6.65, 0.1, 5.7E-13, 2.19598E-08, 3.6880000000000195E-09
DataValue, 6.7, 0.1, 8.1000000000000008E-13, 2.21462E-08, 3.6759999999999993E-09
DataValue, 6.75, 0.1, 5.4E-13, 2.2327399999999997E-08, 3.6219999999999906E-09
DataValue, 6.8, 0.1, 6.5000000000000006E-13, 2.2508399999999997E-08, 3.6679999999999973E-09
DataValue, 6.8500000000000005, 0.1, 1.5000000000000002E-13, 2.26942E-08, 3.6639999999999795E-09
DataValue, 6.9, 0.1, 9.0000000000000008E-14, 2.2874799999999997E-08, 3.6519999999999915E-09
DataValue, 6.95, 0.1, 5.3000000000000006E-13, 2.3059399999999997E-08, 3.710000000000018E-09
DataValue, 7, 0.1, 1.8000000000000002E-13, 2.3245799999999998E-08, 3.7180000000000205E-09
DataValue, 7.05, 0.1, 3.0000000000000005E-14, 2.3431199999999997E-08, 3.6979999999999978E-09
DataValue, 7.1000000000000005, 0.1, -1.0000000000000002E-14, 2.36156E-08, 3.6959999999999889E-09
DataValue, 7.15, 0.1, 2E-13, 2.3800799999999998E-08, 3.7300000000000076E-09
DataValue, 7.2, 0.1, -3.5E-13, 2.39886E-08, 3.7000000000000067E-09
DataValue, 7.25, 0.1, 0, 2.4170799999999998E-08, 3.6840000000000018E-09
DataValue, 7.3, 0.1, 9.0000000000000008E-14, 2.4356999999999998E-08, 3.7559999999999908E-09
DataValue, 7.3500000000000005, 0.1, -3.2000000000000005E-13, 2.45464E-08, 3.7339999999999923E-09
DataValue, 7.4, 0.1, -7E-14, 2.47304E-08, 3.6819999999999929E-09
DataValue, 7.45, 0.1, 3.0000000000000005E-14, 2.4914599999999997E-08, 3.7300000000000076E-09
DataValue, 7.5, 0.1, -2.0000000000000003E-14, 2.5103399999999998E-08, 3.7320000000000165E-09
DataValue, 7.55, 0.1, -9.0000000000000008E-14, 2.5287799999999997E-08, 3.7219999999999721E-09
DataValue, 7.6000000000000005, 0.1, -3.3E-13, 2.5475599999999998E-08, 3.7979999999999788E-09
DataValue, 7.65, 0.1, -3.1000000000000004E-13, 2.5667599999999997E-08, 3.7340000000000254E-09
DataValue, 7.7, 0.1, -5.1E-13, 2.5849E-08, 3.7300000000000076E-09
DataValue, 7.75, 0.1, -3.4E-13, 2.6040599999999996E-08, 3.7900000000000095E-09
DataValue, 7.8, 0.1, -1.7E-13, 2.6228E-08, 3.7679999999999779E-09
DataValue, 7.8500000000000005, 0.1, 5E-14, 2.6417399999999996E-08, 3.7699999999999868E-09
DataValue, 7.9, 0.1, -5.8000000000000005E-13, 2.6605E-08, 3.7180000000000205E-09
DataValue, 7.95, 0.1, -2.4000000000000004E-13, 2.6789199999999997E-08, 3.7520000000000061E-09
DataValue, 8, 0.1, -5E-14, 2.6980199999999998E-08, 3.8019999999999966E-09
DataValue, 8.05, 0.1, -2.0000000000000003E-14, 2.71694E-08, 3.7740000000000045E-09
DataValue, 8.1, 0.1, -2.3000000000000003E-13, 2.7357599999999997E-08, 3.7419999999999947E-09
DataValue, 8.15, 0.1, -7E-14, 2.7543599999999997E-08, 3.8080000000000232E-09
DataValue, 8.2, 0.1, 4.1E-13, 2.77384E-08, 3.852000000000021E-09
DataValue, 8.25, 0.1, 3.0000000000000005E-14, 2.7928799999999997E-08, 3.8119999999999409E-09
DataValue, 8.3, 0.1, 3.0000000000000003E-13, 2.8119599999999998E-08, 3.7600000000000085E-09
DataValue, 8.35, 0.1, 2.2000000000000002E-13, 2.8304799999999997E-08, 3.7840000000000159E-09
DataValue, 8.4, 0.1, 3.0000000000000005E-14, 2.8497999999999998E-08, 3.8320000000000306E-09
DataValue, 8.45, 0.1, -1.9000000000000002E-13, 2.8688E-08, 3.7920000000000183E-09
DataValue, 8.5, 0.1, 3.6000000000000003E-13, 2.88772E-08, 3.8199999999999426E-09
DataValue, 8.55, 0.1, 1.5000000000000002E-13, 2.9069999999999998E-08, 3.8159999999999926E-09
DataValue, 8.6, 0.1, 2E-13, 2.9258799999999997E-08, 3.796000000000003E-09
DataValue, 8.65, 0.1, 2.8E-13, 2.9449599999999997E-08, 3.8059999999999474E-09
DataValue, 8.7000000000000011, 0.1, 5E-14, 2.9639399999999997E-08, 3.8400000000000331E-09
DataValue, 8.75, 0.1, 3.8000000000000005E-13, 2.98336E-08, 3.8780000000000373E-09
DataValue, 8.8, 0.1, 4.4000000000000004E-13, 3.00272E-08, 3.8180000000000015E-09
DataValue, 8.85, 0.1, 3.0000000000000003E-13, 3.02154E-08, 3.793999999999961E-09
DataValue, 8.9, 0.1, 9.000000000000001E-13, 3.0406599999999994E-08, 3.8059999999999474E-09
DataValue, 8.9500000000000011, 0.1, 3.4E-13, 3.0596E-08, 3.8400000000000661E-09
DataValue, 9, 0.1, 3.2000000000000005E-13, 3.07906E-08, 3.8940000000000091E-09
DataValue, 9.05, 0.1, 4.3000000000000004E-13, 3.09854E-08, 3.8459999999999944E-09
DataValue, 9.1, 0.1, 3.6000000000000003E-13, 3.11752E-08, 3.8380000000000242E-09
DataValue, 9.15, 0.1, 6.7000000000000007E-13, 3.13692E-08, 3.8539999999999613E-09
DataValue, 9.2000000000000011, 0.1, 6.5000000000000006E-13, 3.15606E-08, 3.8739999999999864E-09
DataValue, 9.25, 0.1, 6.6E-13, 3.1756599999999996E-08, 3.9220000000000011E-09
DataValue, 9.3, 0.1, 7.3E-13, 3.19528E-08, 3.8760000000000284E-09
DataValue, 9.35, 0.1, 6.9000000000000009E-13, 3.21442E-08, 3.8579999999999815E-09
DataValue, 9.4, 0.1, 1.1600000000000001E-12, 3.2338599999999994E-08, 3.8639999999999726E-09
DataValue, 9.4500000000000011, 0.1, 9.4E-13, 3.25306E-08, 3.8600000000000235E-09
DataValue, 9.5, 0.1, 9.9E-13, 3.2724599999999995E-08, 3.8839999999999978E-09
DataValue, 9.55, 0.1, 8.8000000000000009E-13, 3.2919E-08, 3.882000000000022E-09
DataValue, 9.6, 0.1, 1.22E-12, 3.3112799999999996E-08, 3.8519999999999879E-09
DataValue, 9.65, 0.1, 1.1000000000000002E-12, 3.3304199999999996E-08, 3.8959999999999816E-09
DataValue, 9.7000000000000011, 0.1, 1.2500000000000001E-12, 3.35024E-08, 3.9140000000000318E-09
DataValue, 9.75, 0.1, 1.5600000000000002E-12, 3.36956E-08, 3.8979999999999607E-09
DataValue, 9.8, 0.1, 1.0600000000000001E-12, 3.3892199999999994E-08, 3.8899999999999913E-09
DataValue, 9.85, 0.1, 1.2800000000000002E-12, 3.4084599999999995E-08, 3.9060000000000624E-09
DataValue, 9.9, 0.1, 1.22E-12, 3.42828E-08, 3.949999999999989E-09
DataValue, 9.9500000000000011, 0.1, 1.21E-12, 3.44796E-08, 3.907999999999972E-09
DataValue, 10, 0.1, 1.6300000000000001E-12, 3.4673599999999995E-08, 3.8799999999999825E-09
DataValue, -5, 0.5, -8.9E-13, -1.396E-13, -1.0400000000000032E-12
DataValue, -4.95, 0.5, -9.2000000000000012E-13, -1.9159999999999999E-13, 9.0400000000000322E-13
DataValue, -4.9, 0.5, 5.8000000000000005E-13, -4.92E-14, 8.120000000000027E-13
DataValue, -4.8500000000000005, 0.5, 5.6E-13, -1.104E-13, -1.0619999999999943E-12
DataValue, -4.8, 0.5, 1.23E-12, -1.554E-13, -1.3699999999999923E-12
DataValue, -4.75, 0.5, 1.4E-13, -2.474E-13, -7.0400000000000255E-13
DataValue, -4.7, 0.5, 4.0000000000000006E-14, -2.258E-13, 2.6000000000000081E-13
DataValue, -4.65, 0.5, -2.2000000000000002E-13, -2.214E-13, -2.6400000000000064E-13
DataValue, -4.6000000000000005, 0.5, -3.1000000000000004E-13, -2.522E-13, -1.67999999999999E-13
DataValue, -4.55, 0.5, 3.6000000000000003E-13, -2.382E-13, 3.09999999999998E-13
DataValue, -4.5, 0.5, -3.8000000000000005E-13, -2.212E-13, 3.2000000000000106E-13
DataValue, -4.45, 0.5, -4.2000000000000003E-13, -2.062E-13, -1.540000000000002E-13
DataValue, -4.4, 0.5, -8.0000000000000013E-14, -2.3659999999999997E-13, -4.7600000000000161E-13
DataValue, -4.3500000000000005, 0.5, 2.1000000000000001E-13, -2.538E-13, -3.5199999999999855E-13
DataValue, -4.3, 0.5, -3.6000000000000003E-13, -2.718E-13, 3.81999999999998E-13
DataValue, -4.25, 0.5, -2.2000000000000002E-13, -2.1559999999999999E-13, 4.0800000000000185E-13
DataValue, -4.2, 0.5, 3.5E-13, -2.31E-13, -3.2200000000000146E-13
DataValue, -4.15, 0.5, 1.8000000000000002E-13, -2.478E-13, -1.8999999999999919E-13
DataValue, -4.1, 0.5, -4.2000000000000003E-13, -2.5E-13, -5.11999999999997E-13
DataValue, -4.05, 0.5, -3.2000000000000005E-13, -2.99E-13, -3.8400000000000154E-13
DataValue, -4, 0.5, 4.3000000000000004E-13, -2.884E-13, 9.1600000000000317E-13
DataValue, -3.95, 0.5, -6.0000000000000009E-14, -2.074E-13, 9.699999999999993E-13
DataValue, -3.9, 0.5, 1.3500000000000001E-12, -1.914E-13, -1.1199999999999989E-12
DataValue, -3.85, 0.5, -7E-14, -3.194E-13, -6.8200000000000214E-13
DataValue, -3.8000000000000003, 0.5, -2.8E-13, -2.5959999999999997E-13, 9.41999999999999E-13
DataValue, -3.75, 0.5, -4.4000000000000004E-13, -2.252E-13, -1.6200000000000007E-13
DataValue, -3.7, 0.5, 2.7E-13, -2.758E-13, -4.8999999999999953E-13
DataValue, -3.65, 0.5, 8.0000000000000013E-14, -2.742E-13, 1.8399999999999987E-13
DataValue, -3.6, 0.5, -2.7E-13, -2.574E-13, 1.0200000000000034E-13
DataValue, -3.5500000000000003, 0.5, -2.8E-13, -2.64E-13, -4.1599999999999959E-13
DataValue, -3.5, 0.5, 1.6000000000000003E-13, -2.99E-13, -5.2199999999999969E-13
DataValue, -3.45, 0.5, -4.0000000000000006E-14, -3.162E-13, 7.0599999999999911E-13
DataValue, -3.4, 0.5, -3.3E-13, -2.284E-13, 2.6200000000000004E-13
DataValue, -3.35, 0.5, -1.5000000000000002E-13, -2.9E-13, -4.9800000000000182E-13
DataValue, -3.3000000000000003, 0.5, 4.7E-13, -2.782E-13, 1.9199999999999941E-13
DataValue, -3.25, 0.5, -1.6000000000000003E-13, -2.708E-13, 1.1400000000000022E-13
DataValue, -3.2, 0.5, -2.4000000000000004E-13, -2.668E-13, -3.7199999999999948E-13
DataValue, -3.15, 0.5, 3.0000000000000003E-13, -3.08E-13, 7.0199999999999933E-13
DataValue, -3.1, 0.5, 4.5000000000000005E-13, -1.966E-13, 6.6400000000000232E-13
DataValue, -3.0500000000000003, 0.5, 9.2000000000000012E-13, -2.416E-13, -1.041999999999999E-12
DataValue, -3, 0.5, 9.4E-13, -3.008E-13, -6.8199999999999942E-13
DataValue, -2.95, 0.5, 5.4E-13, -3.098E-13, 2.6399999999999994E-13
DataValue, -2.9, 0.5, 3.4E-13, -2.7439999999999997E-13, 6.4999999999999965E-13
DataValue, -2.85, 0.5, -2.8E-13, -2.448E-13, 8.5400000000000272E-13
DataValue, -2.8000000000000003, 0.5, -2.2000000000000002E-13, -1.89E-13, 5.6999999999999929E-13
DataValue, -2.75, 0.5, -1.9000000000000002E-13, -1.878E-13, -9.31999999999999E-13
DataValue, -2.7, 0.5, 7.5E-13, -2.822E-13, -6.5599999999999963E-13
DataValue, -2.65, 0.5, -3.3E-13, -2.534E-13, 2.6199999999999954E-13
DataValue, -2.6, 0.5, -3.0000000000000003E-13, -2.56E-13, -4.8000000000000169E-13
DataValue, -2.5500000000000003, 0.5, 3.4E-13, -3.014E-13, -8.799999999999965E-14
DataValue, -2.5, 0.5, 5E-14, -2.648E-13, 9.3799999999999923E-13
DataValue, -2.45, 0.5, -3.0000000000000005E-14, -2.076E-13, 6.7199999999999946E-13
DataValue, -2.4, 0.5, 5.9E-13, -1.9759999999999999E-13, 1.5599999999999992E-13
DataValue, -2.35, 0.5, 9.2000000000000012E-13, -1.92E-13, -5.62000000000002E-13
DataValue, -2.3000000000000003, 0.5, 1.17E-12, -2.538E-13, -9.5599999999999936E-13
DataValue, -2.25, 0.5, 1.8000000000000002E-13, -2.876E-13, -5.1199999999999974E-13
DataValue, -2.2, 0.5, 1.7E-13, -3.05E-13, 3.319999999999997E-13
DataValue, -2.15, 0.5, -4E-13, -2.544E-13, 3.3799999999999987E-13
DataValue, -2.1, 0.5, 3.1000000000000004E-13, -2.712E-13, -2.2599999999999954E-13
DataValue, -2.05, 0.5, 5.6E-13, -2.77E-13, 1.2399999999999967E-13
DataValue, -2, 0.5, -2.4000000000000004E-13, -2.588E-13, 2.4599999999999996E-13
DataValue, -1.95, 0.5, -2E-13, -2.524E-13, -6.0800000000000034E-13
DataValue, -1.9000000000000001, 0.5, -6.0000000000000009E-14, -3.1959999999999997E-13, -8.0000000000000073E-13
DataValue, -1.85, 0.5, 4.7E-13, -3.324E-13, 8.599999999999976E-14
DataValue, -1.8, 0.5, -2.8E-13, -3.11E-13, 7.4599999999999935E-13
DataValue, -1.75, 0.5, -5E-13, -2.5779999999999997E-13, 4.1999999999999682E-14
DataValue, -1.7, 0.5, 8.0000000000000013E-14, -3.068E-13, 4.5200000000000035E-13
DataValue, -1.6500000000000001, 0.5, 1E-13, -2.126E-13, 6.3800000000000122E-13
DataValue, -1.6, 0.5, 1.36E-12, -2.4299999999999997E-13, -4.5199999999999934E-13
DataValue, -1.55, 0.5, 3.0000000000000003E-13, -2.5779999999999997E-13, -4.4799999999999981E-13
DataValue, -1.5, 0.5, 1.5000000000000002E-13, -2.878E-13, -1.0999999999999994E-13
DataValue, -1.45, 0.5, -3.7000000000000004E-13, -2.688E-13, -7.0200000000000085E-13
DataValue, -1.4000000000000001, 0.5, 5E-14, -3.58E-13, -4.5600000000000088E-13
DataValue, -1.35, 0.5, 5E-13, -3.144E-13, 1.0479999999999992E-12
DataValue, -1.3, 0.5, -3.0000000000000003E-13, -2.5319999999999997E-13, 4.6599999999999983E-13
DataValue, -1.25, 0.5, -5.4E-13, -2.678E-13, 6.0199999999999935E-13
DataValue, -1.2, 0.5, 6.8E-13, -1.9299999999999999E-13, -5.3600000000000064E-13
DataValue, -1.1500000000000001, 0.5, 9.000000000000001E-13, -3.2139999999999997E-13, -7.00000000000001E-13
DataValue, -1.1, 0.5, -3.8000000000000005E-13, -2.63E-13, -8.000000000000059E-15
DataValue, -1.05, 0.5, 5.3000000000000006E-13, -3.222E-13, -4.8999999999999953E-13
DataValue, -1, 0.5, 1.5000000000000002E-13, -3.12E-13, 1.01E-12
DataValue, -0.95000000000000007, 0.5, -5.1E-13, -2.212E-13, 2.2800000000000019E-13
DataValue, -0.9, 0.5, 9.0000000000000008E-14, -2.8919999999999997E-13, 2.36E-13
DataValue, -0.85, 0.5, 4.1E-13, -1.9759999999999999E-13, 8.3999999999999985E-13
DataValue, -0.8, 0.5, 1.0500000000000002E-12, -2.052E-13, -5.220000000000003E-13
DataValue, -0.75, 0.5, 9.1000000000000016E-13, -2.498E-13, -7.4200000000000017E-13
DataValue, -0.70000000000000007, 0.5, 1.7E-13, -2.794E-13, -5.1199999999999984E-13
DataValue, -0.65, 0.5, 1.0000000000000002E-14, -3.01E-13, 2.72E-13
DataValue, -0.6, 0.5, -4.0000000000000006E-14, -2.522E-13, 9.08E-13
DataValue, -0.55, 0.5, 9.5E-13, -2.102E-13, 4.9199999999999992E-13
DataValue, -0.5, 0.5, 9.3E-13, -2.03E-13, -2.999999999999986E-14
DataValue, -0.45, 0.5, 1.4900000000000001E-12, -2.132E-13, 8.2200000000000013E-13
DataValue, -0.4, 0.5, 3.0000000000000003E-13, -1.208E-13, 7.260000000000001E-12
DataValue, -0.35000000000000003, 0.5, 6.1E-13, 5.128E-13, 2.9491999999999991E-11
DataValue, -0.3, 0.5, -1.3E-13, 2.8284E-12, 1.0179199999999997E-10
DataValue, -0.25, 0.5, 1.31E-12, 1.0692E-11, 3.041280000000001E-10
DataValue, -0.2, 0.5, 1.17E-12, 3.32412E-11, 7.41012E-10
DataValue, -0.15, 0.5, -4E-13, 8.47932E-11, 1.448188E-09
DataValue, -0.1, 0.5, -2.1000000000000001E-13, 1.7806E-10, 2.3315680000000002E-09
DataValue, -0.05, 0.5, 1.8000000000000002E-13, 3.1795E-10, 3.3027E-09
DataValue, 0, 0.5, -2.7E-13, 5.0833E-10, 4.2954E-09
DataValue, 0.05, 0.5, 5.4E-13, 7.4749000000000007E-10, 5.2825000000000011E-09
DataValue, 0.1, 0.5, 9.2000000000000012E-13, 1.0365800000000002E-09, 6.2701E-09
